simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
346,6,7,P5|P6,P7|P8,P3|P4,true
347,6,7,P17|P7,P12|P18,P1|P16,true
347,7,8,P5|P6,P13|P20,P1|P11,true
348,8,9,P1|P9,P15|P7,P20|P8,true
348,8,9,P15|P7,P1|P9,P18|P4,true
350,5,6,P11|P16,P14|P6,P1|P3,true
350,8,9,P1|P8,P4|P7,P6|P9,true
354,4,5,P13|P15,P3|P9,P1|P12,true
354,5,6,P19|P4,P3|P8,P1|P9,true
355,5,6,P16|P8,P14|P18,P3|P4,true
356,3,4,P3|P4,P11|P2,P14|P19,true
358,9,10,P1|P14,P19|P7,P2|P6,true
360,7,8,P13|P18,P11|P16,P7|P8,true
361,5,6,P12|P4,P11|P15,P5|P7,true
361,7,8,P14|P9,P11|P3,P10|P5,true
362,5,6,P2|P3,P7|P8,P20|P7,true
363,5,6,P17|P8,P14|P4,P16|P19,true
365,6,7,P3|P4,P13|P16,P12|P20,true
366,4,5,P15|P4,P11|P18,P5|P7,true
366,5,6,P3|P9,P6|P8,P10|P15,true
367,8,9,P16|P19,P18|P20,P14|P7,true
373,8,9,P14|P4,P3|P6,P1|P16,true
373,9,10,P12|P7,P2|P6,P1|P8,true
374,5,6,P16|P4,P14|P18,P5|P8,true
376,7,8,P20|P8,P11|P9,P14|P5,true
376,7,8,P1|P10,P17|P18,P12|P6,true
379,5,6,P3|P4,P10|P15,P18|P8,true
380,9,10,P11|P2,P13|P8,P14|P9,true
383,8,9,P10|P20,P2|P3,P15|P8,true
384,6,7,P18|P8,P19|P6,P12|P15,true
385,4,5,P2|P4,P19|P9,P11|P7,true
386,6,7,P11|P7,P18|P5,P19|P6,true
386,8,9,P17|P7,P19|P4,P13|P5,true
386,9,10,P18|P2,P16|P3,P14|P8,true
389,7,8,P16|P5,P15|P8,P12|P4,true
389,8,9,P14|P19,P11|P17,P10|P18,true
389,9,10,P4|P8,P2|P3,P11|P14,true
391,5,6,P19|P8,P4|P9,P11|P3,true
393,6,7,P11|P4,P1|P18,P14|P3,true
393,6,7,P14|P3,P10|P19,P11|P4,true
394,8,9,P17|P8,P14|P19,P7|P9,true
395,8,9,P17|P2,P15|P16,P3|P8,true
396,9,10,P2|P20,P14|P4,P13|P18,true
398,7,8,P12|P20,P18|P7,P15|P4,true
400,5,6,P11|P14,P16|P17,P7|P9,true
400,8,9,P16|P3,P2|P9,P20|P5,true
405,6,7,P6|P9,P17|P20,P10|P15,true
406,6,7,P16|P17,P3|P9,P14|P5,true
407,3,4,P15|P7,P18|P4,P10|P13,true
407,9,10,P10|P9,P19|P2,P17|P5,true
408,5,6,P15|P7,P4|P5,P12|P17,true
410,9,10,P17|P4,P7|P9,P16|P3,true
412,6,7,P14|P3,P4|P9,P15|P4,true
413,6,7,P11|P5,P10|P6,P18|P4,true
418,7,8,P19|P5,P11|P14,P14|P7,true
419,7,8,P10|P14,P18|P5,P1|P12,true
420,5,6,P15|P7,P3|P4,P10|P14,true
422,8,9,P13|P14,P19|P2,P16|P9,true
424,5,6,P11|P4,P2|P6,P20|P9,true
424,6,7,P17|P18,P12|P14,P13|P6,true
425,8,9,P4|P7,P13|P8,P19|P5,true
426,5,6,P13|P19,P17|P18,P2|P7,true
426,5,6,P17|P18,P13|P19,P16|P9,true
429,4,5,P1|P8,P20|P5,P10|P11,true
430,5,6,P19|P6,P15|P9,P12|P2,true
432,5,6,P16|P18,P4|P5,P15|P7,true
432,6,7,P10|P11,P17|P9,P13|P18,true
432,7,8,P19|P9,P17|P6,P13|P5,true
433,3,4,P16|P5,P7|P8,P11|P9,true
435,5,6,P13|P2,P18|P19,P20|P4,true
436,4,5,P13|P17,P16|P5,P14|P20,true
437,6,7,P13|P17,P19|P4,P18|P5,true
437,7,8,P13|P17,P18|P5,P12|P2,true
437,7,8,P16|P3,P12|P15,P8|P9,true
438,6,7,P5|P6,P1|P20,P3|P9,true
439,5,6,P16|P18,P1|P8,P14|P19,true
440,6,7,P2|P5,P15|P9,P13|P6,true
440,7,8,P2|P5,P13|P6,P17|P7,true
441,7,8,P15|P20,P12|P18,P17|P2,true
441,8,9,P14|P16,P13|P3,P12|P6,true
443,7,8,P13|P16,P17|P3,P15|P9,true
443,8,9,P1|P17,P11|P2,P16|P8,true
446,9,10,P16|P18,P1|P2,P12|P9,true
446,9,10,P1|P2,P16|P18,P15|P4,true
447,8,9,P17|P7,P1|P2,P3|P5,true
447,9,10,P1|P14,P13|P9,P19|P4,true
448,3,4,P16|P8,P20|P3,P13|P4,true
450,9,10,P13|P9,P14|P15,P7|P8,true
452,5,6,P10|P14,P12|P3,P7|P8,true
454,5,6,P2|P6,P7|P8,P10|P19,true
455,4,5,P1|P8,P12|P3,P19|P6,true
456,7,8,P12|P6,P11|P13,P16|P7,true
456,7,8,P16|P7,P17|P18,P12|P6,true
459,4,5,P1|P4,P2|P20,P3|P7,true
459,9,10,P11|P5,P19|P8,P16|P2,true
460,7,8,P1|P16,P14|P9,P12|P20,true
460,8,9,P13|P2,P10|P19,P14|P20,true
463,5,6,P10|P3,P11|P5,P1|P20,true
464,6,7,P4|P6,P13|P17,P11|P18,true
465,3,4,P16|P7,P4|P5,P17|P6,true
465,8,9,P1|P9,P20|P5,P14|P16,true
466,9,10,P11|P8,P12|P2,P13|P16,true
467,2,3,P1|P18,P5|P8,P11|P6,true
468,3,4,P17|P6,P12|P16,P3|P7,true
468,4,5,P18|P8,P2|P20,P10|P7,true
470,7,8,P12|P14,P3|P9,P18|P4,true
474,5,6,P4|P9,P3|P7,P13|P16,true
474,8,9,P3|P5,P20|P7,P1|P17,true
475,3,4,P15|P5,P11|P14,P1|P8,true
475,8,9,P15|P4,P18|P6,P13|P19,true
477,4,5,P4|P5,P7|P9,P1|P8,true
482,4,5,P15|P8,P12|P2,P1|P4,true
485,7,8,P3|P7,P10|P12,P15|P8,true
487,9,10,P12|P20,P14|P7,P13|P4,true
488,5,6,P15|P6,P10|P11,P4|P9,true
488,8,9,P20|P5,P13|P14,P16|P7,true
489,6,7,P11|P4,P18|P6,P14|P9,true
494,6,7,P1|P17,P2|P9,P11|P12,true
494,7,8,P3|P4,P10|P15,P20|P7,true
494,9,10,P10|P5,P16|P4,P17|P9,true
495,5,6,P18|P9,P14|P6,P2|P20,true
495,8,9,P14|P3,P17|P2,P11|P5,true
496,5,6,P15|P8,P17|P6,P11|P4,true
497,8,9,P1|P10,P12|P6,P4|P8,true
498,4,5,P12|P15,P11|P9,P16|P7,true
499,5,6,P11|P7,P16|P2,P13|P20,true
499,7,8,P10|P16,P8|P9,P13|P14,true
500,7,8,P1|P16,P14|P3,P2|P20,true
502,4,5,P2|P3,P6|P7,P12|P17,true
502,6,7,P15|P17,P10|P9,P12|P13,true
502,9,10,P2|P4,P15|P18,P16|P3,true
502,9,10,P15|P18,P2|P4,P5|P6,true
502,9,10,P13|P20,P1|P3,P11|P8,true
504,5,6,P11|P15,P12|P17,P16|P20,true
504,9,10,P15|P7,P12|P4,P1|P11,true
505,4,5,P2|P3,P13|P16,P8|P9,true
505,7,8,P7|P8,P11|P9,P4|P6,true
505,8,9,P4|P6,P7|P8,P12|P17,true
507,3,4,P10|P20,P5|P7,P1|P6,true
508,6,7,P11|P2,P13|P17,P10|P5,true
512,5,6,P11|P7,P16|P4,P15|P6,true
512,7,8,P17|P19,P20|P7,P13|P14,true
513,6,7,P13|P9,P17|P20,P11|P18,true
513,7,8,P10|P15,P17|P2,P4|P8,true
516,9,10,P10|P8,P18|P5,P12|P9,true
517,5,6,P4|P5,P3|P8,P11|P17,true
521,7,8,P14|P19,P13|P5,P10|P8,true
523,6,7,P12|P16,P17|P5,P10|P15,true
523,7,8,P7|P8,P14|P17,P11|P9,true
524,6,7,P10|P20,P1|P8,P11|P7,true
524,6,7,P11|P7,P19|P2,P10|P20,true
524,8,9,P20|P9,P17|P18,P12|P19,true
524,9,10,P14|P18,P3|P8,P15|P6,true
525,6,7,P11|P14,P13|P19,P17|P4,true
528,6,7,P10|P20,P12|P16,P13|P3,true
530,3,4,P16|P20,P15|P17,P19|P3,true
531,4,5,P19|P7,P17|P5,P13|P20,true
531,5,6,P1|P2,P12|P6,P10|P5,true
531,5,6,P12|P6,P1|P2,P19|P8,true
531,9,10,P2|P4,P11|P18,P10|P3,true
534,6,7,P20|P6,P10|P7,P15|P16,true
