simulationId,roundIndex,courtIndex,team1Players,team2Players,team1Strength,team2Strength,strengthDifferential,winner,strongerTeamWon,team1EngineWins,team2EngineWins,engineWinDifferential,engineBalancedTeamWon
30,3,3,P12|P8,P1|P11,4,3,1,2,false,1,1,0,false
30,3,4,P18|P7,P10|P19,7,7,0,2,false,1,1,0,false
30,4,1,P19|P8,P10|P13,7,4,3,1,true,1,2,1,false
30,4,2,P12|P17,P16|P2,6,4,2,2,false,0,0,0,false
30,4,3,P11|P3,P14|P6,3,4,1,1,false,1,0,1,true
30,4,4,P1|P5,P15|P18,2,8,6,2,true,1,1,0,false
30,5,1,P16|P4,P12|P14,4,5,1,2,true,1,0,1,false
30,5,2,P1|P7,P18|P9,3,7,4,2,true,0,1,1,true
30,5,3,P10|P17,P2|P3,6,2,4,1,true,0,2,2,false
30,5,4,P6|P8,P19|P5,3,6,3,2,true,1,1,0,false
30,6,1,P19|P6,P2|P9,6,3,3,2,false,1,1,0,false
30,6,2,P5|P7,P17|P3,3,5,2,2,true,1,1,0,false
30,6,3,P16|P8,P15|P18,5,8,3,1,false,0,1,1,false
30,6,4,P13|P4,P10|P11,3,4,1,1,false,0,1,1,false
30,7,1,P14|P3,P12|P2,4,3,1,2,false,1,1,0,false
30,7,2,P11|P13,P4|P5,4,2,2,1,true,1,1,0,true
30,7,3,P6|P7,P10|P15,3,5,2,2,true,0,0,0,false
30,7,4,P17|P9,P1|P18,6,6,0,1,true,2,0,2,true
30,8,1,P14|P5,P15|P17,4,7,3,1,false,0,2,2,false
30,8,2,P19|P7,P1|P4,7,2,5,1,true,0,0,0,true
30,8,3,P13|P16,P2|P6,5,2,3,1,true,1,1,0,true
30,8,4,P10|P12,P8|P9,4,4,0,2,false,2,1,1,false
30,9,1,P13|P7,P1|P2,4,2,2,1,true,2,0,2,true
30,9,2,P12|P14,P10|P9,5,4,1,1,true,1,1,0,true
30,9,3,P11|P8,P18|P19,4,10,6,2,true,1,1,0,false
30,9,4,P3|P4,P16|P6,2,4,2,2,true,0,1,1,true
30,10,1,P19|P4,P14|P17,6,7,1,1,false,1,1,0,true
30,10,2,P13|P2,P10|P5,3,3,0,2,false,1,0,1,false
30,10,3,P1|P11,P18|P6,3,6,3,1,false,0,2,2,false
30,10,4,P16|P3,P15|P8,4,5,1,2,true,1,0,1,false
31,1,1,P16|P2,P13|P17,4,6,2,2,true,0,0,0,false
31,1,2,P18|P3,P1|P15,6,4,2,1,true,0,0,0,true
31,1,3,P12|P6,P11|P9,3,4,1,1,false,0,0,0,true
31,1,4,P14|P5,P19|P4,4,6,2,2,true,0,0,0,false
31,2,1,P1|P6,P13|P2,2,3,1,1,false,1,1,0,true
31,2,2,P11|P7,P15|P19,4,8,4,2,true,0,1,1,true
31,2,3,P14|P17,P12|P16,7,5,2,2,false,1,1,0,false
31,2,4,P3|P8,P10|P18,3,7,4,2,true,1,1,0,false
31,3,1,P15|P9,P1|P8,5,3,2,1,true,1,1,0,true
31,3,2,P4|P6,P17|P18,2,9,7,2,true,1,1,0,false
31,3,3,P10|P14,P19|P7,5,7,2,1,false,1,1,0,true
31,3,4,P12|P5,P13|P16,3,5,2,1,false,1,1,0,true
31,4,1,P13|P15,P7|P9,5,4,1,1,true,1,1,0,true
31,4,2,P17|P2,P11|P14,5,5,0,1,true,1,1,0,true
31,4,3,P10|P3,P16|P5,3,4,1,1,false,1,1,0,true
31,4,4,P19|P8,P1|P4,7,2,5,1,true,0,0,0,true
31,5,1,P12|P4,P10|P16,3,5,2,2,true,0,1,1,true
31,5,2,P8|P9,P17|P5,4,5,1,1,false,1,1,0,true
31,5,3,P3|P7,P11|P2,3,3,0,1,true,1,1,0,true
31,5,4,P18|P6,P14|P19,6,8,2,2,true,0,1,1,true
31,6,1,P11|P9,P4|P7,4,3,1,1,true,1,1,0,true
31,6,2,P3|P5,P13|P18,2,7,5,2,true,1,0,1,false
31,6,3,P14|P6,P1|P10,4,3,1,1,true,1,1,0,true
31,6,4,P12|P8,P15|P2,4,4,0,1,true,1,0,1,true
31,7,1,P3|P6,P4|P8,2,3,1,2,true,1,1,0,false
31,7,2,P7|P9,P17|P5,4,5,1,2,true,1,0,1,false
31,7,3,P10|P16,P1|P12,5,3,2,2,false,0,1,1,true
31,7,4,P11|P2,P15|P18,3,8,5,2,true,1,1,0,false
31,8,1,P17|P3,P10|P13,5,4,1,1,true,1,0,1,true
31,8,2,P12|P8,P6|P7,4,3,1,2,false,2,0,2,false
31,8,3,P1|P19,P2|P4,6,2,4,1,true,1,1,0,true
31,8,4,P11|P18,P14|P9,7,5,2,2,false,1,0,1,false
31,9,1,P15|P5,P11|P14,4,5,1,1,false,0,1,1,false
31,9,2,P17|P8,P13|P7,6,4,2,1,true,1,1,0,true
31,9,3,P16|P6,P1|P2,4,2,2,1,true,1,1,0,true
31,9,4,P12|P9,P18|P19,4,10,6,2,true,1,1,0,false
31,10,1,P13|P9,P10|P14,4,5,1,2,true,0,0,0,false
31,10,2,P7|P8,P19|P5,4,6,2,2,true,1,2,1,true
31,10,3,P1|P4,P12|P3,2,3,1,1,false,0,0,0,true
31,10,4,P15|P6,P16|P17,4,7,3,2,true,2,2,0,false
32,1,1,P13|P19,P16|P4,7,4,3,2,false,0,0,0,false
32,1,2,P5|P9,P1|P10,3,3,0,1,true,0,0,0,true
32,1,3,P2|P8,P18|P7,3,7,4,2,true,0,0,0,false
32,1,4,P12|P3,P14|P15,3,6,3,2,true,0,0,0,false
32,2,1,P12|P5,P17|P9,3,6,3,1,false,1,1,0,true
32,2,2,P16|P2,P1|P14,4,4,0,1,true,1,1,0,true
32,2,3,P11|P19,P13|P6,7,3,4,1,true,0,0,0,true
32,2,4,P10|P18,P15|P3,7,4,3,1,true,1,1,0,true
32,3,1,P6|P7,P10|P15,3,5,2,2,true,0,1,1,true
32,3,2,P2|P4,P11|P17,2,6,4,2,true,1,1,0,false
32,3,3,P1|P19,P5|P8,6,3,3,1,true,1,1,0,true
32,3,4,P12|P9,P18|P3,4,6,2,2,true,1,1,0,false
32,4,1,P18|P4,P15|P2,6,4,2,1,true,1,1,0,true
32,4,2,P11|P6,P19|P8,3,7,4,2,true,1,1,0,false
32,4,3,P14|P5,P13|P7,4,4,0,1,true,0,0,0,true
32,4,4,P17|P3,P1|P16,5,4,1,2,false,2,1,1,false
32,5,1,P4|P5,P11|P7,2,4,2,2,true,2,0,2,false
32,5,2,P12|P13,P16|P17,4,7,3,2,true,0,1,1,true
32,5,3,P15|P9,P1|P18,5,6,1,2,true,0,2,2,true
32,5,4,P10|P14,P6|P8,5,3,2,1,true,1,1,0,true
32,6,1,P12|P14,P10|P4,5,3,2,1,true,1,1,0,true
32,6,2,P17|P2,P16|P8,5,5,0,2,false,1,1,0,false
32,6,3,P19|P9,P15|P7,7,5,2,1,true,0,1,1,false
32,6,4,P11|P13,P3|P6,4,2,2,1,true,1,0,1,true
32,7,1,P13|P17,P14|P6,6,4,2,1,true,1,1,0,true
32,7,2,P18|P8,P1|P12,7,3,4,2,false,1,1,0,false
32,7,3,P2|P9,P11|P4,3,3,0,1,true,1,1,0,true
32,7,4,P16|P3,P19|P5,4,6,2,1,false,1,1,0,true
32,8,1,P7|P8,P16|P18,4,8,4,1,false,0,1,1,false
32,8,2,P19|P3,P12|P2,6,3,3,1,true,1,2,1,false
32,8,3,P13|P5,P4|P9,3,3,0,2,false,1,1,0,false
32,8,4,P1|P11,P10|P17,3,6,3,2,true,1,1,0,false
32,9,1,P10|P5,P16|P19,3,8,5,2,true,1,1,0,false
32,9,2,P1|P3,P6|P9,2,3,1,2,true,1,1,0,false
32,9,3,P15|P7,P13|P17,5,6,1,2,true,1,1,0,false
32,9,4,P11|P4,P14|P18,3,8,5,2,true,1,0,1,false
32,10,1,P15|P18,P14|P7,8,5,3,1,true,1,1,0,true
32,10,2,P12|P6,P16|P5,3,4,1,2,true,1,1,0,false
32,10,3,P13|P2,P4|P8,3,3,0,1,true,1,0,1,true
32,10,4,P19|P9,P10|P11,7,4,3,1,true,2,0,2,true
33,1,1,P14|P7,P6|P9,5,3,2,1,true,0,0,0,true
33,1,2,P16|P2,P1|P5,4,2,2,2,false,0,0,0,false
33,1,3,P18|P8,P13|P17,7,6,1,2,false,0,0,0,false
33,1,4,P10|P3,P12|P15,3,5,2,2,true,0,0,0,false
33,2,1,P11|P7,P10|P5,4,3,1,2,false,1,1,0,false
33,2,2,P13|P16,P12|P9,5,4,1,2,false,1,1,0,false
33,2,3,P1|P4,P17|P19,2,9,7,2,true,1,1,0,false
33,2,4,P15|P18,P14|P6,8,4,4,2,false,1,1,0,false
33,3,1,P3|P6,P10|P18,2,7,5,2,true,1,1,0,false
33,3,2,P7|P8,P2|P4,4,2,2,1,true,0,0,0,true
33,3,3,P1|P19,P16|P9,6,5,1,1,true,1,1,0,true
33,3,4,P14|P15,P11|P5,6,3,3,1,true,1,1,0,true
33,4,1,P11|P13,P17|P2,4,5,1,1,false,0,0,0,true
33,4,2,P8|P9,P19|P5,4,6,2,1,false,1,1,0,true
33,4,3,P3|P7,P14|P16,3,6,3,1,false,1,1,0,true
33,4,4,P12|P15,P18|P4,5,6,1,1,false,1,1,0,true
33,5,1,P11|P4,P1|P6,3,2,1,1,true,1,0,1,true
33,5,2,P12|P17,P19|P7,6,7,1,2,true,1,1,0,false
33,5,3,P16|P2,P13|P3,4,3,1,2,false,0,2,2,true
33,5,4,P10|P9,P5|P8,4,3,1,1,true,1,1,0,true
33,6,1,P13|P6,P19|P8,3,7,4,2,true,1,1,0,false
33,6,2,P14|P2,P10|P17,4,6,2,2,true,0,1,1,true
33,6,3,P1|P15,P12|P4,4,3,1,2,false,0,1,1,true
33,6,4,P11|P5,P18|P3,3,6,3,2,true,1,1,0,false
33,7,1,P19|P9,P10|P18,7,7,0,1,true,1,2,1,false
33,7,2,P1|P15,P13|P7,4,4,0,2,false,0,0,0,false
33,7,3,P4|P6,P12|P14,2,5,3,2,true,1,1,0,false
33,7,4,P16|P3,P2|P8,4,3,1,2,false,1,1,0,false
33,8,1,P18|P7,P1|P8,7,3,4,1,true,1,1,0,true
33,8,2,P14|P16,P11|P9,6,4,2,1,true,1,1,0,true
33,8,3,P2|P3,P19|P6,2,6,4,2,true,1,1,0,false
33,8,4,P13|P15,P12|P17,5,6,1,1,false,1,1,0,true
33,9,1,P15|P8,P1|P18,5,6,1,2,true,1,1,0,false
33,9,2,P19|P6,P16|P5,6,4,2,2,false,2,1,1,false
33,9,3,P11|P17,P4|P9,6,3,3,1,true,0,0,0,true
33,9,4,P12|P13,P10|P7,4,4,0,1,true,1,1,0,true
33,10,1,P13|P6,P16|P4,3,4,1,1,false,1,1,0,true
33,10,2,P10|P3,P17|P19,3,9,6,1,false,0,1,1,false
33,10,3,P2|P5,P14|P18,2,8,6,2,true,1,1,0,false
33,10,4,P11|P8,P12|P9,4,4,0,2,false,1,1,0,false
34,1,1,P11|P8,P13|P7,4,4,0,1,true,0,0,0,true
34,1,2,P15|P9,P14|P5,5,4,1,1,true,0,0,0,true
34,1,3,P16|P18,P10|P4,8,3,5,2,false,0,0,0,false
34,1,4,P12|P3,P19|P2,3,6,3,2,true,0,0,0,false
34,2,1,P16|P5,P11|P19,4,7,3,1,false,0,2,2,false
34,2,2,P12|P14,P2|P4,5,2,3,1,true,0,2,2,false
34,2,3,P15|P18,P17|P3,8,5,3,2,false,1,0,1,false
34,2,4,P1|P8,P6|P9,3,3,0,2,false,1,1,0,false
34,3,1,P1|P10,P13|P8,3,4,1,2,true,0,0,0,false
34,3,2,P6|P7,P18|P3,3,6,3,1,false,1,1,0,true
34,3,3,P17|P4,P11|P9,5,4,1,1,true,1,1,0,true
34,3,4,P19|P5,P16|P2,6,4,2,2,false,1,1,0,false
34,4,1,P14|P9,P10|P12,5,4,1,1,true,0,0,0,true
34,4,2,P15|P6,P16|P3,4,4,0,2,false,1,1,0,false
34,4,3,P1|P18,P2|P8,6,3,3,1,true,0,2,2,false
34,4,4,P4|P7,P13|P17,3,6,3,2,true,2,2,0,false
34,5,1,P1|P15,P19|P9,4,7,3,2,true,1,1,0,false
34,5,2,P18|P8,P12|P5,7,3,4,1,true,1,0,1,true
34,5,3,P3|P7,P10|P13,3,4,1,1,false,1,1,0,true
34,5,4,P11|P17,P14|P6,6,4,2,2,false,1,1,0,false
34,6,1,P12|P14,P5|P6,5,2,3,1,true,1,1,0,true
34,6,2,P15|P7,P17|P19,5,9,4,2,true,1,1,0,false
34,6,3,P1|P4,P10|P8,2,4,2,2,true,0,1,1,true
34,6,4,P11|P2,P13|P16,3,5,2,2,true,0,0,0,false
34,7,1,P5|P9,P2|P3,3,2,1,1,true,0,0,0,true
34,7,2,P14|P15,P18|P19,6,10,4,2,true,1,1,0,false
34,7,3,P6|P7,P16|P4,3,4,1,2,true,0,1,1,true
34,7,4,P1|P12,P11|P17,3,6,3,2,true,1,1,0,false
34,8,1,P16|P2,P17|P7,4,6,2,2,true,1,1,0,false
34,8,2,P13|P15,P12|P9,5,4,1,1,true,0,1,1,false
34,8,3,P10|P6,P18|P5,3,6,3,2,true,0,2,2,true
34,8,4,P1|P19,P14|P8,6,5,1,2,false,1,0,1,false
34,9,1,P16|P17,P10|P5,7,3,4,2,false,1,1,0,false
34,9,2,P11|P9,P19|P8,4,7,3,2,true,0,1,1,true
34,9,3,P13|P18,P3|P4,7,2,5,1,true,2,0,2,true
34,9,4,P1|P7,P15|P2,3,4,1,1,false,1,1,0,true
34,10,1,P14|P16,P17|P8,6,6,0,1,true,0,1,1,false
34,10,2,P12|P13,P3|P7,4,3,1,1,true,1,1,0,true
34,10,3,P18|P4,P1|P11,6,3,3,2,false,1,1,0,false
34,10,4,P10|P6,P19|P2,3,6,3,2,true,1,1,0,false
35,1,1,P1|P17,P6|P8,5,3,2,1,true,0,0,0,true
35,1,2,P16|P7,P15|P19,5,8,3,1,false,0,0,0,true
35,1,3,P11|P13,P12|P18,4,7,3,2,true,0,0,0,false
35,1,4,P14|P5,P2|P3,4,2,2,1,true,0,0,0,true
35,2,1,P16|P4,P10|P5,4,3,1,2,false,1,1,0,false
35,2,2,P18|P3,P2|P7,6,3,3,1,true,1,1,0,true
35,2,3,P1|P15,P17|P19,4,9,5,2,true,1,1,0,false
35,2,4,P12|P13,P14|P9,4,5,1,1,false,1,1,0,true
35,3,1,P11|P3,P13|P15,3,5,2,2,true,1,1,0,false
35,3,2,P1|P10,P12|P2,3,3,0,1,true,1,1,0,true
35,3,3,P18|P9,P4|P5,7,2,5,1,true,1,1,0,true
35,3,4,P17|P6,P16|P8,5,5,0,1,true,1,0,1,true
35,4,1,P16|P9,P11|P14,5,5,0,1,true,1,0,1,true
35,4,2,P10|P4,P1|P3,3,2,1,1,true,1,1,0,true
35,4,3,P6|P8,P15|P5,3,4,1,2,true,1,1,0,false
35,4,4,P18|P7,P17|P19,7,9,2,2,true,1,1,0,false
35,5,1,P4|P6,P10|P11,2,4,2,2,true,1,1,0,false
35,5,2,P5|P8,P15|P7,3,5,2,2,true,1,1,0,false
35,5,3,P14|P9,P18|P2,5,6,1,2,true,1,0,1,false
35,5,4,P12|P19,P13|P17,7,6,1,1,true,1,1,0,true
35,6,1,P12|P4,P19|P6,3,6,3,1,false,1,1,0,true
35,6,2,P11|P9,P16|P2,4,4,0,2,false,1,1,0,false
35,6,3,P10|P3,P14|P18,3,8,5,2,true,1,1,0,false
35,6,4,P1|P13,P7|P8,3,4,1,2,true,0,1,1,true
35,7,1,P1|P12,P16|P5,3,4,1,2,true,1,1,0,false
35,7,2,P4|P7,P3|P9,3,3,0,1,true,2,0,2,true
35,7,3,P10|P19,P11|P17,7,6,1,1,true,0,0,0,true
35,7,4,P6|P8,P13|P2,3,3,0,2,false,1,1,0,false
35,8,1,P13|P8,P16|P17,4,7,3,2,true,1,1,0,false
35,8,2,P14|P7,P12|P15,5,5,0,1,true,1,0,1,true
35,8,3,P11|P19,P2|P5,7,2,5,1,true,1,2,1,false
35,8,4,P10|P6,P18|P9,3,7,4,1,false,1,0,1,true
35,9,1,P3|P5,P10|P9,2,4,2,1,false,0,1,1,false
35,9,2,P2|P6,P17|P4,2,5,3,1,false,1,1,0,true
35,9,3,P11|P19,P12|P18,7,7,0,2,false,2,0,2,false
35,9,4,P1|P8,P14|P15,3,6,3,2,true,0,1,1,true
35,10,1,P13|P3,P11|P2,3,3,0,2,false,1,1,0,false
35,10,2,P18|P19,P14|P8,10,5,5,1,true,1,1,0,true
35,10,3,P12|P16,P4|P7,5,3,2,1,true,1,0,1,true
35,10,4,P10|P15,P1|P6,5,2,3,2,false,1,1,0,false
36,1,1,P4|P9,P1|P2,3,2,1,2,false,0,0,0,false
36,1,2,P5|P7,P14|P6,3,4,1,1,false,0,0,0,true
36,1,3,P13|P8,P11|P3,4,3,1,1,true,0,0,0,true
36,1,4,P18|P19,P12|P17,10,6,4,2,false,0,0,0,false
36,2,1,P14|P2,P11|P8,4,4,0,1,true,1,1,0,true
36,2,2,P15|P16,P18|P19,6,10,4,2,true,0,0,0,false
36,2,3,P10|P5,P1|P4,3,2,1,1,true,1,1,0,true
36,2,4,P17|P9,P12|P6,6,3,3,2,false,1,1,0,false
36,3,1,P13|P3,P17|P7,3,6,3,1,false,0,0,0,true
36,3,2,P14|P15,P10|P4,6,3,3,1,true,1,1,0,true
36,3,3,P18|P9,P19|P8,7,7,0,2,false,1,1,0,false
36,3,4,P16|P6,P11|P2,4,3,1,2,false,1,1,0,false
36,4,1,P14|P17,P10|P13,7,4,3,1,true,1,1,0,true
36,4,2,P18|P9,P15|P8,7,5,2,1,true,0,2,2,false
36,4,3,P2|P4,P3|P5,2,2,0,2,false,1,1,0,false
36,4,4,P12|P16,P1|P7,5,3,2,2,false,0,0,0,false
36,5,1,P16|P18,P13|P6,8,3,5,1,true,1,0,1,true
36,5,2,P2|P9,P12|P3,3,3,0,1,true,1,1,0,true
36,5,3,P15|P19,P1|P11,8,3,5,1,true,0,1,1,false
36,5,4,P10|P7,P5|P8,4,3,1,1,true,1,1,0,true
36,6,1,P11|P7,P12|P19,4,7,3,2,true,1,1,0,false
36,6,2,P5|P9,P15|P6,3,4,1,1,false,1,1,0,true
36,6,3,P13|P17,P1|P4,6,2,4,1,true,0,0,0,true
36,6,4,P10|P14,P16|P3,5,4,1,2,false,1,1,0,false
36,7,1,P10|P3,P14|P19,3,8,5,2,true,1,1,0,false
36,7,2,P12|P4,P13|P15,3,5,2,1,false,1,1,0,true
36,7,3,P11|P16,P18|P5,5,6,1,2,true,1,1,0,false
36,7,4,P1|P2,P7|P8,2,4,2,1,false,0,0,0,true
36,8,1,P11|P14,P15|P4,5,4,1,1,true,1,1,0,true
36,8,2,P1|P3,P10|P6,2,3,1,2,true,1,0,1,false
36,8,3,P17|P5,P18|P9,5,7,2,2,true,1,1,0,false
36,8,4,P2|P8,P12|P7,3,4,1,2,true,1,1,0,false
36,9,1,P17|P6,P13|P15,5,5,0,1,true,1,0,1,true
36,9,2,P1|P8,P14|P19,3,8,5,1,false,0,1,1,false
36,9,3,P10|P5,P16|P3,3,4,1,1,false,1,0,1,true
36,9,4,P11|P4,P2|P7,3,3,0,1,true,1,1,0,true
36,10,1,P11|P8,P13|P18,4,7,3,2,true,2,0,2,false
36,10,2,P12|P5,P10|P19,3,7,4,1,false,1,1,0,true
36,10,3,P1|P15,P2|P6,4,2,2,1,true,1,1,0,true
36,10,4,P16|P3,P17|P9,4,6,2,1,false,0,1,1,false
37,1,1,P10|P14,P17|P6,5,5,0,2,false,0,0,0,false
37,1,2,P1|P2,P19|P7,2,7,5,2,true,0,0,0,false
37,1,3,P18|P4,P12|P15,6,5,1,1,true,0,0,0,true
37,1,4,P5|P8,P13|P16,3,5,2,2,true,0,0,0,false
37,2,1,P12|P16,P10|P6,5,3,2,2,false,1,1,0,false
37,2,2,P14|P7,P4|P8,5,3,2,2,false,1,1,0,false
37,2,3,P3|P9,P18|P2,3,6,3,2,true,0,1,1,true
37,2,4,P1|P11,P13|P5,3,3,0,2,false,0,1,1,true
37,3,1,P12|P6,P13|P9,3,4,1,2,true,1,1,0,false
37,3,2,P16|P17,P1|P4,7,2,5,1,true,0,1,1,false
37,3,3,P10|P15,P19|P2,5,6,1,2,true,1,1,0,false
37,3,4,P11|P3,P14|P8,3,5,2,2,true,0,1,1,true
37,4,1,P11|P9,P12|P19,4,7,3,1,false,1,1,0,true
37,4,2,P14|P5,P18|P7,4,7,3,2,true,1,0,1,false
37,4,3,P10|P3,P13|P17,3,6,3,2,true,0,2,2,true
37,4,4,P15|P8,P1|P2,5,2,3,2,false,1,1,0,false
37,5,1,P19|P5,P17|P9,6,6,0,1,true,0,2,2,false
37,5,2,P7|P8,P15|P18,4,8,4,2,true,1,1,0,false
37,5,3,P10|P4,P14|P6,3,4,1,2,true,0,0,0,false
37,5,4,P11|P16,P1|P3,5,2,3,2,false,1,1,0,false
37,6,1,P17|P2,P12|P16,5,5,0,1,true,0,0,0,true
37,6,2,P14|P19,P3|P5,8,2,6,1,true,2,2,0,true
37,6,3,P15|P4,P6|P9,4,3,1,1,true,1,1,0,true
37,6,4,P18|P7,P11|P13,7,4,3,1,true,1,0,1,true
37,7,1,P7|P9,P11|P17,4,6,2,1,false,1,1,0,true
37,7,2,P19|P2,P6|P8,6,3,3,1,true,2,0,2,true
37,7,3,P15|P4,P13|P16,4,5,1,1,false,2,0,2,true
37,7,4,P18|P3,P1|P10,6,3,3,1,true,1,0,1,true
37,8,1,P1|P19,P4|P8,6,3,3,1,true,1,1,0,true
37,8,2,P11|P18,P16|P6,7,4,3,2,false,1,0,1,false
37,8,3,P10|P7,P12|P9,4,4,0,1,true,1,1,0,true
37,8,4,P15|P5,P2|P3,4,2,2,1,true,1,2,1,false
37,9,1,P13|P4,P2|P6,3,2,1,2,false,0,1,1,true
37,9,2,P14|P16,P12|P19,6,7,1,2,true,1,1,0,false
37,9,3,P17|P8,P11|P5,6,3,3,1,true,0,1,1,false
37,9,4,P1|P9,P10|P3,3,3,0,2,false,1,1,0,false
37,10,1,P11|P4,P18|P9,3,7,4,2,true,0,0,0,false
37,10,2,P17|P7,P15|P6,6,4,2,2,false,1,1,0,false
37,10,3,P12|P5,P1|P19,3,6,3,1,false,1,1,0,true
37,10,4,P14|P8,P13|P2,5,3,2,2,false,1,1,0,false
38,1,1,P14|P6,P11|P12,4,4,0,2,false,0,0,0,false
38,1,2,P2|P7,P3|P5,3,2,1,2,false,0,0,0,false
38,1,3,P17|P18,P15|P16,9,6,3,1,true,0,0,0,true
38,1,4,P19|P4,P10|P13,6,4,2,1,true,0,0,0,true
38,2,1,P19|P6,P18|P9,6,7,1,2,true,1,1,0,false
38,2,2,P16|P3,P13|P4,4,3,1,2,false,1,1,0,false
38,2,3,P11|P15,P12|P2,5,3,2,1,true,1,1,0,true
38,2,4,P10|P8,P1|P14,4,4,0,2,false,0,0,0,false
38,3,1,P11|P18,P17|P9,7,6,1,2,false,2,1,1,false
38,3,2,P1|P2,P14|P16,2,6,4,2,true,1,1,0,false
38,3,3,P10|P3,P5|P7,3,3,0,2,false,0,0,0,false
38,3,4,P13|P15,P12|P8,5,4,1,2,false,2,0,2,false
38,4,1,P19|P8,P4|P9,7,3,4,1,true,1,1,0,true
38,4,2,P1|P16,P3|P6,4,2,2,2,false,1,0,1,false
38,4,3,P14|P15,P13|P17,6,6,0,1,true,1,1,0,true
38,4,4,P11|P7,P18|P5,4,6,2,1,false,1,1,0,true
38,5,1,P18|P19,P12|P13,10,4,6,1,true,1,0,1,true
38,5,2,P2|P5,P17|P8,2,6,4,2,true,0,1,1,true
38,5,3,P16|P6,P10|P9,4,4,0,2,false,1,0,1,false
38,5,4,P11|P4,P1|P7,3,3,0,1,true,1,1,0,true
38,6,1,P15|P2,P1|P9,4,3,1,2,false,0,1,1,true
38,6,2,P5|P6,P12|P4,2,3,1,2,true,0,1,1,true
38,6,3,P10|P3,P14|P8,3,5,2,2,true,1,1,0,false
38,6,4,P17|P7,P13|P19,6,7,1,1,false,1,1,0,true
38,7,1,P14|P16,P11|P19,6,7,1,2,true,1,0,1,false
38,7,2,P2|P9,P10|P7,3,4,1,1,false,1,1,0,true
38,7,3,P18|P4,P1|P15,6,4,2,1,true,1,1,0,true
38,7,4,P5|P8,P12|P6,3,3,0,1,true,1,1,0,true
38,8,1,P11|P5,P15|P19,3,8,5,2,true,2,1,1,false
38,8,2,P10|P6,P17|P3,3,5,2,1,false,0,0,0,true
38,8,3,P12|P18,P4|P7,7,3,4,2,false,1,1,0,false
38,8,4,P16|P2,P1|P8,4,3,1,1,true,1,1,0,true
38,9,1,P10|P17,P13|P9,6,4,2,1,true,1,0,1,true
38,9,2,P16|P18,P19|P5,8,6,2,1,true,1,1,0,true
38,9,3,P14|P6,P1|P7,4,3,1,2,false,1,1,0,false
38,9,4,P15|P2,P3|P4,4,2,2,2,false,2,1,1,false
38,10,1,P16|P17,P12|P7,7,4,3,1,true,2,1,1,true
38,10,2,P10|P13,P11|P8,4,4,0,1,true,1,0,1,true
38,10,3,P15|P5,P19|P6,4,6,2,2,true,0,0,0,false
38,10,4,P14|P3,P18|P9,4,7,3,1,false,1,1,0,true
39,1,1,P19|P8,P2|P4,7,2,5,1,true,0,0,0,true
39,1,2,P11|P15,P10|P9,5,4,1,1,true,0,0,0,true
39,1,3,P16|P7,P17|P6,5,5,0,1,true,0,0,0,true
39,1,4,P12|P18,P3|P5,7,2,5,1,true,0,0,0,true
39,2,1,P18|P19,P17|P6,10,5,5,1,true,2,0,2,true
39,2,2,P12|P13,P2|P4,4,2,2,1,true,1,0,1,true
39,2,3,P11|P9,P3|P8,4,3,1,2,false,1,1,0,false
39,2,4,P1|P5,P10|P14,2,5,3,2,true,0,0,0,false
39,3,1,P18|P5,P19|P9,6,7,1,2,true,1,1,0,false
39,3,2,P12|P7,P11|P13,4,4,0,2,false,1,1,0,false
39,3,3,P14|P2,P1|P10,4,3,1,2,false,1,1,0,false
39,3,4,P15|P4,P16|P17,4,7,3,2,true,0,0,0,false
39,4,1,P4|P8,P2|P6,3,2,1,1,true,0,0,0,true
39,4,2,P13|P17,P1|P11,6,3,3,2,false,2,2,0,false
39,4,3,P19|P9,P14|P15,7,6,1,2,false,2,0,2,false
39,4,4,P16|P5,P3|P7,4,3,1,1,true,1,0,1,true
39,5,1,P5|P7,P19|P8,3,7,4,2,true,1,1,0,false
39,5,2,P16|P18,P12|P14,8,5,3,1,true,1,1,0,true
39,5,3,P11|P15,P17|P6,5,5,0,1,true,2,0,2,true
39,5,4,P1|P13,P10|P3,3,3,0,2,false,1,0,1,false
39,6,1,P1|P4,P13|P15,2,5,3,2,true,0,1,1,true
39,6,2,P2|P3,P11|P18,2,7,5,2,true,1,2,1,true
39,6,3,P12|P9,P10|P6,4,3,1,1,true,0,1,1,false
39,6,4,P14|P16,P7|P8,6,4,2,1,true,1,1,0,true
39,7,1,P14|P8,P15|P3,5,4,1,2,false,1,1,0,false
39,7,2,P10|P17,P12|P6,6,3,3,1,true,0,1,1,false
39,7,3,P19|P5,P13|P7,6,4,2,1,true,0,1,1,false
39,7,4,P18|P2,P1|P16,6,4,2,1,true,1,1,0,true
39,8,1,P14|P5,P12|P17,4,6,2,2,true,1,1,0,false
39,8,2,P10|P8,P1|P15,4,4,0,1,true,1,1,0,true
39,8,3,P13|P19,P16|P3,7,4,3,1,true,1,1,0,true
39,8,4,P4|P7,P6|P9,3,3,0,2,false,0,0,0,false
39,9,1,P1|P12,P6|P7,3,3,0,2,false,1,1,0,false
39,9,2,P13|P5,P11|P9,3,4,1,2,true,1,1,0,false
39,9,3,P15|P2,P18|P3,4,6,2,2,true,0,0,0,false
39,9,4,P10|P4,P14|P17,3,7,4,1,false,1,1,0,true
