simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
146,8,9,P17|P18,P11|P16,P12|P3,true
147,6,7,P12|P15,P2|P9,P11|P17,true
147,6,7,P18|P5,P20|P8,P6|P9,true
147,8,9,P7|P9,P14|P17,P13|P19,true
148,7,8,P10|P14,P20|P7,P18|P6,true
149,5,6,P13|P8,P1|P15,P16|P20,true
149,9,10,P2|P20,P10|P9,P1|P18,true
150,6,7,P12|P13,P14|P9,P11|P17,true
150,7,8,P3|P7,P19|P6,P10|P9,true
151,4,5,P20|P5,P3|P7,P12|P6,true
151,6,7,P10|P16,P20|P3,P1|P2,true
151,8,9,P1|P14,P11|P12,P17|P7,true
152,7,8,P15|P5,P2|P4,P19|P3,true
153,6,7,P17|P20,P16|P2,P13|P8,true
155,5,6,P4|P9,P18|P7,P6|P8,true
156,6,7,P20|P8,P10|P5,P13|P19,true
156,9,10,P16|P2,P17|P9,P5|P7,true
158,3,4,P1|P14,P12|P2,P20|P7,true
158,6,7,P10|P8,P4|P5,P14|P19,true
159,8,9,P1|P3,P10|P4,P2|P20,true
160,4,5,P14|P3,P17|P19,P12|P6,true
162,9,10,P20|P3,P1|P8,P14|P8,true
163,6,7,P15|P9,P1|P10,P12|P18,true
165,3,4,P16|P3,P14|P8,P13|P19,true
166,2,3,P10|P17,P1|P14,P12|P9,true
168,5,6,P13|P7,P16|P9,P10|P14,true
169,8,9,P1|P2,P12|P19,P18|P4,true
172,5,6,P10|P15,P4|P7,P18|P9,true
172,9,10,P15|P9,P13|P16,P11|P2,true
173,5,6,P1|P17,P12|P2,P11|P5,true
174,3,4,P10|P16,P4|P6,P14|P18,true
174,7,8,P10|P15,P17|P9,P11|P13,true
177,9,10,P17|P9,P12|P6,P13|P16,true
178,6,7,P16|P7,P17|P20,P19|P8,true
178,7,8,P1|P10,P3|P4,P15|P2,true
180,8,9,P19|P20,P18|P4,P15|P8,true
180,8,9,P1|P13,P12|P14,P2|P9,true
181,9,10,P10|P9,P15|P16,P14|P17,true
182,6,7,P13|P14,P1|P4,P7|P8,true
183,8,9,P14|P4,P20|P6,P13|P3,true
185,1,2,P13|P18,P1|P17,P10|P9,true
186,7,8,P14|P15,P16|P5,P18|P6,true
187,7,8,P16|P18,P1|P8,P20|P5,true
189,4,5,P13|P17,P1|P5,P4|P6,true
192,8,9,P1|P4,P17|P19,P20|P6,true
192,9,10,P17|P3,P15|P19,P13|P18,true
194,3,4,P18|P4,P20|P6,P2|P9,true
195,8,9,P20|P4,P6|P9,P10|P14,true
195,8,9,P1|P8,P11|P19,P15|P16,true
196,9,10,P1|P20,P13|P16,P18|P5,true
197,8,9,P1|P7,P15|P19,P10|P20,true
197,9,10,P18|P2,P11|P19,P1|P13,true
200,4,5,P3|P8,P15|P17,P10|P6,true
201,7,8,P6|P7,P14|P3,P19|P5,true
202,4,5,P3|P4,P14|P7,P17|P20,true
205,9,10,P15|P19,P10|P13,P20|P3,true
