simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
126,9,10,P11|P4,P19|P8,P5|P9,true
128,5,6,P2|P9,P18|P20,P3|P8,true
129,6,7,P15|P17,P18|P19,P5|P9,true
129,8,9,P18|P2,P12|P9,P1|P17,true
129,9,10,P10|P12,P20|P7,P13|P6,true
130,5,6,P12|P16,P10|P7,P20|P4,true
131,3,4,P1|P3,P15|P4,P17|P20,true
134,5,6,P1|P10,P16|P6,P17|P5,true
134,7,8,P5|P7,P18|P6,P19|P20,true
135,6,7,P13|P14,P2|P8,P1|P4,true
136,4,5,P15|P2,P14|P4,P13|P17,true
136,6,7,P19|P4,P14|P9,P16|P20,true
136,7,8,P10|P11,P17|P6,P16|P5,true
136,9,10,P15|P17,P14|P3,P12|P8,true
140,8,9,P11|P14,P8|P9,P13|P18,true
141,8,9,P18|P20,P19|P9,P1|P6,true
142,4,5,P14|P5,P16|P18,P1|P8,true
142,5,6,P10|P20,P15|P17,P14|P7,true
143,5,6,P11|P12,P16|P20,P15|P2,true
144,6,7,P1|P2,P16|P9,P14|P19,true
150,8,9,P10|P14,P5|P9,P13|P3,true
151,8,9,P6|P9,P11|P19,P3|P7,true
152,9,10,P11|P16,P19|P9,P14|P5,true
153,4,5,P17|P18,P3|P7,P10|P16,true
153,5,6,P1|P12,P15|P2,P19|P9,true
153,7,8,P14|P3,P16|P2,P12|P4,true
154,4,5,P12|P8,P15|P19,P1|P17,true
154,7,8,P15|P8,P11|P5,P2|P9,true
157,5,6,P11|P4,P1|P5,P13|P2,true
157,8,9,P14|P8,P10|P16,P7|P9,true
159,5,6,P1|P6,P10|P20,P16|P9,true
160,7,8,P13|P7,P18|P9,P11|P14,true
161,3,4,P20|P5,P15|P18,P19|P8,true
161,3,4,P19|P8,P1|P13,P20|P5,true
161,7,8,P16|P20,P11|P19,P2|P6,true
164,9,10,P20|P4,P1|P3,P16|P18,true
166,9,10,P4|P6,P11|P14,P3|P5,true
173,2,3,P11|P13,P17|P2,P10|P20,true
