simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
231,7,8,P14|P17,P19|P4,P18|P6,true
235,7,8,P6|P9,P3|P8,P20|P3,true
236,3,4,P20|P7,P12|P4,P16|P5,true
236,7,8,P14|P2,P10|P20,P16|P17,true
236,9,10,P18|P4,P17|P2,P15|P16,true
238,3,4,P10|P3,P17|P19,P2|P9,true
238,9,10,P15|P6,P11|P7,P17|P9,true
239,9,10,P15|P4,P14|P16,P10|P18,true
242,4,5,P14|P18,P13|P19,P12|P6,true
248,3,4,P6|P7,P13|P15,P3|P4,true
252,6,7,P13|P6,P14|P9,P10|P20,true
254,5,6,P4|P6,P15|P16,P10|P19,true
255,5,6,P17|P8,P19|P7,P10|P6,true
255,6,7,P10|P6,P17|P8,P16|P5,true
255,9,10,P3|P8,P19|P2,P17|P2,true
256,7,8,P13|P4,P19|P7,P11|P17,true
260,8,9,P1|P20,P13|P6,P8|P9,true
262,7,8,P14|P20,P3|P9,P11|P18,true
263,6,7,P17|P19,P1|P14,P2|P5,true
263,7,8,P15|P7,P10|P6,P19|P3,true
264,8,9,P10|P6,P12|P15,P8|P9,true
266,5,6,P16|P19,P1|P10,P15|P4,true
266,7,8,P4|P6,P3|P8,P11|P2,true
266,8,9,P12|P20,P10|P19,P4|P9,true
268,9,10,P10|P13,P14|P3,P6|P9,true
268,9,10,P20|P7,P1|P6,P11|P2,true
269,4,5,P17|P6,P14|P16,P20|P4,true
269,8,9,P10|P13,P2|P20,P15|P7,true
271,5,6,P12|P3,P16|P2,P20|P5,true
272,6,7,P16|P2,P7|P8,P10|P13,true
272,8,9,P11|P12,P1|P20,P18|P7,true
273,7,8,P2|P5,P4|P9,P14|P9,true
276,4,5,P11|P12,P19|P3,P18|P20,true
277,9,10,P11|P2,P14|P9,P16|P19,true
278,7,8,P10|P6,P11|P20,P17|P7,true
278,9,10,P7|P8,P1|P18,P1|P17,true
279,8,9,P12|P5,P10|P2,P14|P20,true
281,3,4,P11|P16,P2|P5,P10|P20,true
283,5,6,P16|P5,P15|P2,P13|P7,true
287,8,9,P20|P5,P18|P6,P1|P7,true
288,9,10,P10|P16,P18|P6,P12|P18,true
290,9,10,P17|P19,P12|P4,P18|P4,true
291,3,4,P6|P8,P15|P9,P10|P14,true
296,3,4,P17|P2,P10|P5,P16|P4,true
296,4,5,P6|P9,P18|P20,P3|P8,true
301,6,7,P17|P20,P11|P14,P13|P8,true
302,7,8,P14|P19,P13|P8,P16|P3,true
304,3,4,P19|P20,P10|P3,P13|P17,true
306,4,5,P10|P7,P19|P9,P14|P4,true
307,8,9,P12|P19,P11|P14,P16|P18,true
308,9,10,P14|P15,P2|P3,P5|P8,true
311,7,8,P20|P7,P10|P3,P1|P8,true
311,8,9,P2|P9,P11|P6,P10|P17,true
312,7,8,P1|P4,P17|P19,P14|P6,true
312,9,10,P6|P9,P15|P20,P17|P19,true
313,9,10,P20|P6,P16|P2,P10|P15,true
314,6,7,P8|P9,P15|P18,P13|P16,true
315,4,5,P17|P4,P10|P11,P14|P19,true
319,9,10,P19|P5,P11|P4,P15|P17,true
320,6,7,P12|P16,P13|P14,P15|P18,true
321,4,5,P14|P17,P20|P5,P6|P7,true
321,7,8,P10|P4,P14|P5,P12|P8,true
322,8,9,P14|P5,P18|P3,P11|P4,true
323,5,6,P14|P18,P10|P2,P17|P5,true
324,3,4,P11|P13,P1|P9,P4|P6,true
325,6,7,P1|P8,P19|P5,P3|P6,true
325,7,8,P5|P9,P14|P17,P2|P7,true
325,9,10,P1|P9,P13|P8,P11|P16,true
327,4,5,P16|P19,P17|P9,P10|P14,true
328,5,6,P13|P2,P8|P9,P20|P5,true
328,6,7,P12|P8,P11|P19,P1|P13,true
329,5,6,P14|P6,P1|P19,P18|P8,true
331,8,9,P18|P9,P13|P6,P12|P19,true
332,9,10,P13|P3,P15|P2,P14|P7,true
333,5,6,P10|P5,P16|P19,P17|P4,true
336,7,8,P14|P18,P1|P6,P2|P8,true
337,8,9,P20|P4,P15|P6,P17|P9,true
338,9,10,P18|P20,P16|P8,P3|P6,true
340,4,5,P1|P13,P12|P7,P20|P9,true
340,6,7,P17|P5,P6|P7,P1|P19,true
341,3,4,P18|P2,P19|P5,P15|P8,true
342,5,6,P13|P18,P5|P6,P19|P6,true
342,6,7,P19|P6,P13|P18,P3|P4,true
343,6,7,P13|P6,P16|P9,P15|P3,true
344,5,6,P11|P14,P2|P20,P4|P9,true
347,2,3,P10|P12,P18|P8,P13|P17,true
347,5,6,P1|P8,P17|P6,P13|P15,true
348,6,7,P13|P18,P10|P5,P12|P20,true
352,6,7,P10|P20,P2|P3,P13|P14,true
353,9,10,P17|P19,P15|P8,P12|P8,true
353,9,10,P10|P2,P3|P7,P14|P16,true
355,9,10,P16|P9,P11|P2,P1|P5,true
358,6,7,P17|P18,P2|P7,P16|P6,true
358,7,8,P1|P9,P14|P3,P11|P16,true
359,8,9,P1|P11,P2|P7,P5|P6,true
359,9,10,P7|P9,P17|P8,P10|P15,true
362,8,9,P11|P7,P12|P19,P13|P14,true
362,9,10,P17|P20,P18|P3,P1|P2,true
363,7,8,P3|P4,P2|P9,P1|P7,true
363,9,10,P10|P14,P16|P18,P4|P8,true
364,8,9,P15|P2,P1|P20,P12|P16,true
365,5,6,P12|P5,P13|P8,P19|P4,true
366,2,3,P16|P17,P2|P3,P15|P7,true
366,5,6,P12|P16,P10|P5,P6|P9,true
366,6,7,P1|P20,P15|P17,P10|P16,true
366,8,9,P19|P4,P17|P18,P16|P7,true
367,5,6,P15|P5,P6|P9,P16|P2,true
368,8,9,P20|P8,P13|P18,P10|P11,true
369,9,10,P10|P19,P2|P5,P7|P9,true
370,9,10,P13|P18,P7|P9,P14|P15,true
371,7,8,P1|P5,P3|P9,P16|P17,true
371,8,9,P20|P7,P3|P4,P1|P13,true
371,9,10,P20|P7,P1|P13,P10|P12,true
376,5,6,P14|P15,P11|P20,P19|P5,true
376,7,8,P15|P2,P12|P6,P14|P8,true
377,3,4,P16|P2,P11|P12,P19|P20,true
378,5,6,P12|P4,P15|P3,P16|P18,true
378,8,9,P5|P8,P11|P14,P10|P12,true
378,9,10,P1|P20,P15|P16,P18|P7,true
381,6,7,P14|P2,P3|P6,P18|P5,true
382,9,10,P10|P3,P1|P15,P5|P9,true
384,5,6,P1|P18,P19|P2,P11|P7,true
384,9,10,P14|P18,P1|P4,P10|P3,true
385,9,10,P17|P8,P18|P19,P1|P10,true
386,6,7,P10|P6,P19|P20,P17|P18,true
386,6,7,P17|P18,P14|P16,P10|P6,true
386,7,8,P4|P7,P1|P5,P10|P9,true
387,5,6,P13|P19,P2|P7,P18|P4,true
387,9,10,P15|P5,P1|P12,P19|P4,true
388,4,5,P17|P7,P18|P5,P15|P16,true
389,8,9,P15|P6,P2|P4,P19|P8,true
390,8,9,P1|P10,P16|P20,P4|P8,true
392,4,5,P17|P8,P11|P14,P3|P7,true
392,5,6,P16|P4,P14|P18,P11|P3,true
393,4,5,P11|P12,P1|P10,P20|P8,true
393,7,8,P7|P8,P6|P9,P4|P5,true
394,2,3,P12|P8,P14|P6,P10|P9,true
394,8,9,P16|P4,P15|P8,P1|P10,true
395,6,7,P15|P7,P13|P4,P10|P20,true
395,8,9,P2|P3,P14|P20,P19|P6,true
398,3,4,P10|P20,P15|P9,P5|P6,true
399,6,7,P19|P5,P18|P3,P14|P9,true
400,6,7,P13|P6,P1|P9,P17|P18,true
400,8,9,P10|P11,P1|P18,P12|P16,true
401,6,7,P1|P4,P16|P5,P3|P8,true
401,8,9,P1|P13,P15|P17,P19|P20,true
403,6,7,P11|P15,P4|P6,P18|P7,true
406,8,9,P19|P2,P15|P3,P18|P9,true
406,8,9,P10|P4,P6|P8,P1|P5,true
409,8,9,P1|P5,P16|P7,P15|P19,true
410,6,7,P1|P9,P11|P12,P4|P6,true
410,9,10,P13|P8,P1|P3,P17|P4,true
411,6,7,P14|P8,P6|P7,P1|P3,true
412,3,4,P19|P6,P10|P7,P1|P15,true
412,5,6,P16|P2,P11|P3,P12|P19,true
412,7,8,P18|P20,P10|P13,P1|P4,true
413,9,10,P10|P7,P18|P20,P17|P4,true
414,8,9,P15|P7,P12|P6,P2|P5,true
415,8,9,P3|P8,P12|P13,P16|P2,true
416,7,8,P10|P2,P12|P19,P13|P9,true
417,7,8,P12|P16,P11|P8,P19|P7,true
419,9,10,P17|P6,P20|P7,P16|P4,true
424,6,7,P10|P4,P11|P17,P20|P9,true
424,9,10,P16|P20,P2|P4,P12|P14,true
425,8,9,P5|P6,P10|P11,P12|P2,true
429,5,6,P15|P6,P12|P9,P11|P20,true
430,6,7,P10|P8,P13|P20,P12|P16,true
431,4,5,P17|P2,P13|P7,P1|P4,true
431,5,6,P19|P9,P14|P3,P2|P7,true
431,9,10,P10|P5,P17|P9,P19|P6,true
431,9,10,P17|P9,P10|P5,P15|P3,true
432,5,6,P16|P7,P18|P19,P10|P2,true
435,5,6,P13|P6,P11|P3,P20|P8,true
437,7,8,P18|P8,P12|P6,P14|P4,true
438,5,6,P20|P3,P10|P17,P14|P16,true
439,7,8,P10|P7,P11|P14,P1|P5,true
439,9,10,P11|P13,P12|P14,P6|P9,true
441,4,5,P13|P3,P10|P16,P18|P6,true
441,5,6,P18|P6,P13|P3,P1|P17,true
443,9,10,P10|P6,P5|P9,P20|P8,true
444,4,5,P10|P7,P15|P17,P3|P4,true
445,8,9,P12|P3,P13|P7,P11|P18,true
446,8,9,P10|P5,P7|P8,P13|P2,true
446,8,9,P11|P4,P15|P18,P12|P16,true
447,8,9,P3|P5,P1|P7,P6|P8,true
448,3,4,P19|P20,P11|P14,P12|P5,true
448,7,8,P13|P2,P11|P19,P16|P7,true
448,9,10,P18|P20,P10|P15,P11|P7,true
450,9,10,P18|P6,P13|P19,P16|P5,true
451,5,6,P16|P18,P14|P19,P5|P8,true
451,9,10,P2|P9,P15|P3,P13|P14,true
453,6,7,P12|P14,P19|P8,P11|P4,true
454,8,9,P15|P17,P11|P13,P2|P5,true
455,8,9,P5|P7,P18|P6,P10|P2,true
456,7,8,P3|P9,P13|P20,P1|P2,true
458,5,6,P19|P3,P20|P4,P13|P17,true
460,5,6,P13|P14,P18|P5,P2|P5,true
462,5,6,P15|P5,P14|P18,P1|P4,true
463,6,7,P12|P18,P2|P5,P4|P8,true
463,6,7,P4|P8,P1|P7,P12|P18,true
466,9,10,P12|P16,P11|P6,P14|P3,true
470,6,7,P14|P15,P17|P5,P1|P8,true
471,5,6,P16|P4,P20|P3,P13|P17,true
472,4,5,P14|P4,P13|P16,P5|P7,true
473,5,6,P17|P3,P11|P19,P10|P7,true
479,8,9,P17|P2,P16|P8,P11|P7,true
481,9,10,P7|P9,P14|P15,P10|P13,true
483,7,8,P17|P8,P15|P5,P16|P20,true
486,5,6,P11|P2,P13|P3,P1|P20,true
486,6,7,P15|P8,P12|P9,P11|P12,true
488,6,7,P11|P13,P14|P17,P4|P5,true
489,8,9,P1|P10,P4|P5,P14|P19,true
491,9,10,P15|P6,P11|P13,P14|P16,true
492,7,8,P1|P16,P19|P4,P3|P7,true
492,8,9,P15|P8,P2|P4,P11|P5,true
493,9,10,P13|P14,P2|P20,P3|P4,true
494,5,6,P14|P2,P3|P8,P11|P8,true
499,5,6,P16|P7,P15|P9,P18|P3,true
501,7,8,P13|P7,P12|P15,P19|P6,true
501,9,10,P12|P7,P1|P17,P16|P19,true
502,3,4,P12|P15,P14|P4,P11|P20,true
502,8,9,P1|P5,P11|P15,P20|P4,true
504,6,7,P10|P11,P13|P15,P17|P5,true
505,7,8,P4|P5,P2|P8,P10|P19,true
507,3,4,P10|P5,P1|P12,P13|P15,true
507,8,9,P16|P6,P1|P4,P11|P8,true
507,8,9,P11|P8,P12|P2,P16|P6,true
508,5,6,P18|P6,P11|P2,P13|P7,true
509,5,6,P10|P5,P1|P17,P6|P9,true
509,7,8,P3|P8,P13|P15,P11|P16,true
509,8,9,P20|P9,P19|P2,P16|P17,true
509,9,10,P15|P7,P18|P5,P17|P8,true
511,3,4,P4|P9,P10|P12,P11|P15,true
512,7,8,P12|P2,P13|P20,P17|P19,true
514,5,6,P2|P7,P16|P5,P1|P14,true
515,5,6,P12|P14,P17|P3,P2|P6,true
516,8,9,P3|P4,P16|P6,P13|P17,true
517,7,8,P1|P17,P16|P8,P2|P4,true
518,8,9,P1|P17,P11|P16,P15|P3,true
520,5,6,P1|P2,P13|P14,P12|P6,true
520,6,7,P11|P18,P13|P5,P16|P4,true
520,9,10,P19|P6,P4|P8,P11|P2,true
521,7,8,P10|P13,P2|P20,P14|P8,true
523,6,7,P17|P5,P1|P7,P19|P9,true
523,8,9,P1|P12,P18|P2,P13|P15,true
524,3,4,P3|P7,P15|P16,P13|P4,true
524,7,8,P12|P7,P17|P4,P19|P6,true
525,8,9,P10|P15,P3|P6,P4|P5,true
528,5,6,P12|P16,P18|P7,P2|P4,true
528,6,7,P17|P5,P1|P9,P20|P8,true
532,1,2,P13|P19,P20|P7,P10|P18,true
532,4,5,P1|P11,P13|P7,P17|P18,true
532,6,7,P18|P7,P10|P2,P17|P4,true
534,5,6,P13|P3,P1|P10,P15|P2,true
534,6,7,P13|P3,P15|P2,P17|P20,true
534,6,7,P11|P5,P17|P19,P12|P6,true
536,7,8,P17|P2,P13|P8,P19|P4,true
538,8,9,P18|P8,P19|P2,P14|P16,true
539,9,10,P3|P6,P18|P5,P14|P9,true
540,8,9,P1|P17,P13|P14,P16|P3,true
541,8,9,P17|P8,P1|P9,P16|P6,true
541,9,10,P12|P14,P1|P19,P13|P9,true
542,8,9,P17|P6,P10|P3,P11|P2,true
543,9,10,P16|P17,P10|P12,P8|P9,true
544,5,6,P1|P10,P12|P17,P14|P5,true
544,5,6,P14|P5,P11|P9,P1|P10,true
544,8,9,P18|P8,P11|P16,P17|P3,true
545,7,8,P4|P6,P1|P15,P12|P9,true
549,8,9,P11|P15,P10|P3,P2|P20,true
550,9,10,P18|P6,P13|P17,P1|P15,true
552,6,7,P13|P9,P18|P6,P10|P17,true
552,6,7,P16|P20,P14|P2,P12|P7,true
553,3,4,P3|P7,P10|P2,P12|P15,true
554,8,9,P3|P4,P10|P12,P15|P19,true
555,9,10,P12|P14,P15|P20,P10|P19,true
556,6,7,P10|P8,P13|P4,P19|P7,true
556,7,8,P10|P8,P19|P7,P5|P7,true
556,9,10,P1|P5,P17|P9,P13|P6,true
558,5,6,P10|P17,P3|P4,P12|P5,true
558,8,9,P1|P10,P14|P9,P12|P16,true
559,6,7,P14|P18,P11|P3,P15|P19,true
560,3,4,P13|P5,P16|P9,P15|P18,true
560,9,10,P11|P15,P19|P6,P1|P17,true
564,3,4,P17|P18,P13|P4,P11|P20,true
565,5,6,P1|P6,P18|P7,P17|P5,true
566,6,7,P1|P9,P16|P20,P13|P5,true
567,6,7,P11|P3,P1|P4,P2|P9,true
571,6,7,P12|P3,P11|P14,P16|P7,true
572,3,4,P16|P5,P19|P4,P17|P6,true
575,8,9,P12|P14,P16|P20,P18|P3,true
576,6,7,P10|P20,P3|P6,P13|P6,true
576,7,8,P4|P9,P1|P3,P13|P5,true
577,7,8,P12|P4,P1|P6,P2|P3,true
580,4,5,P20|P9,P12|P6,P19|P5,true
581,7,8,P2|P20,P16|P7,P17|P18,true
582,7,8,P15|P6,P10|P8,P16|P9,true
583,7,8,P11|P7,P4|P9,P1|P9,true
583,9,10,P20|P5,P12|P8,P10|P7,true
587,3,4,P15|P19,P13|P6,P5|P7,true
587,5,6,P16|P4,P3|P7,P15|P18,true
587,9,10,P12|P14,P10|P5,P11|P20,true
587,9,10,P10|P5,P12|P14,P17|P7,true
588,9,10,P14|P20,P13|P6,P11|P12,true
592,4,5,P1|P2,P18|P7,P10|P4,true
594,7,8,P15|P2,P20|P7,P3|P9,true
600,8,9,P11|P16,P17|P4,P12|P2,true
600,9,10,P17|P19,P7|P8,P5|P9,true
603,5,6,P14|P16,P6|P7,P15|P8,true
605,8,9,P12|P20,P13|P16,P13|P17,true
606,7,8,P11|P6,P10|P8,P5|P9,true
606,9,10,P12|P3,P1|P18,P5|P8,true
609,5,6,P5|P8,P20|P9,P1|P3,true
609,8,9,P12|P3,P1|P13,P2|P4,true
609,9,10,P14|P17,P11|P9,P10|P7,true
610,5,6,P16|P17,P3|P9,P2|P7,true
610,6,7,P15|P6,P11|P3,P1|P13,true
610,9,10,P17|P5,P15|P20,P16|P9,true
611,3,4,P1|P12,P14|P16,P19|P7,true
611,4,5,P11|P5,P2|P8,P15|P19,true
611,9,10,P15|P17,P18|P2,P13|P4,true
613,5,6,P18|P4,P2|P5,P13|P17,true
615,5,6,P11|P4,P14|P18,P17|P5,true
615,8,9,P10|P15,P2|P8,P16|P17,true
616,3,4,P12|P16,P2|P3,P13|P14,true
616,9,10,P14|P17,P11|P13,P13|P3,true
617,5,6,P20|P4,P13|P16,P18|P8,true
622,4,5,P12|P7,P11|P3,P11|P17,true
624,5,6,P13|P17,P10|P6,P1|P11,true
