simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged,batch
187,7,8,P10|P20,P12|P8,P18|P4,true,1
187,9,10,P6|P7,P1|P17,P20|P9,true,1
188,7,8,P13|P5,P10|P14,P15|P19,true,1
191,9,10,P15|P3,P16|P8,P12|P6,true,1
192,4,5,P10|P5,P16|P6,P17|P2,true,1
193,6,7,P8|P9,P20|P4,P14|P4,true,1
193,8,9,P16|P6,P12|P7,P1|P3,true,1
195,8,9,P14|P15,P17|P7,P10|P13,true,1
199,9,10,P3|P5,P10|P14,P11|P8,true,1
201,5,6,P11|P2,P13|P5,P18|P19,true,1
201,7,8,P10|P18,P1|P5,P17|P4,true,1
202,8,9,P11|P15,P18|P19,P14|P6,true,1
204,2,3,P1|P10,P16|P18,P15|P19,true,1
205,7,8,P2|P20,P19|P5,P17|P4,true,1
205,8,9,P10|P19,P12|P7,P16|P3,true,1
206,9,10,P4|P5,P11|P16,P10|P18,true,1
208,4,5,P11|P18,P17|P2,P10|P7,true,1
208,4,5,P10|P7,P14|P16,P11|P18,true,1
209,7,8,P10|P8,P15|P16,P12|P15,true,1
211,2,3,P2|P6,P1|P17,P10|P13,true,1
212,5,6,P1|P13,P19|P4,P11|P5,true,1
214,6,7,P13|P16,P1|P4,P10|P14,true,1
215,4,5,P12|P17,P14|P20,P18|P7,true,1
215,7,8,P10|P9,P12|P3,P1|P19,true,1
217,6,7,P15|P9,P11|P5,P16|P6,true,1
220,2,3,P19|P20,P13|P15,P2|P3,true,1
222,7,8,P12|P18,P10|P13,P14|P17,true,1
222,8,9,P14|P17,P12|P18,P1|P20,true,1
225,3,4,P12|P13,P20|P3,P2|P6,true,1
226,5,6,P2|P20,P10|P8,P3|P9,true,1
227,5,6,P1|P12,P11|P9,P17|P8,true,1
228,1,2,P6|P9,P15|P16,P10|P19,true,1
235,1,2,P13|P16,P14|P5,P6|P9,true,1
235,4,5,P2|P8,P1|P17,P15|P17,true,1
237,2,3,P5|P8,P10|P20,P18|P19,true,1
239,3,4,P12|P6,P5|P7,P15|P9,true,1
240,5,6,P5|P6,P11|P12,P1|P3,true,1
245,6,7,P16|P18,P17|P19,P14|P6,true,1
246,6,7,P10|P8,P13|P19,P11|P20,true,1
249,8,9,P13|P20,P18|P2,P14|P3,true,1
250,2,3,P1|P2,P18|P9,P12|P4,true,1
250,5,6,P16|P19,P11|P9,P17|P4,true,1
250,9,10,P17|P20,P11|P13,P14|P6,true,1
251,8,9,P17|P19,P1|P10,P15|P3,true,1
253,4,5,P5|P7,P12|P13,P3|P4,true,1
256,9,10,P16|P3,P15|P7,P11|P17,true,1
257,2,3,P4|P6,P18|P20,P11|P15,true,1
257,8,9,P10|P7,P15|P16,P2|P20,true,1
258,3,4,P15|P5,P2|P9,P13|P20,true,1
261,2,3,P2|P3,P10|P7,P16|P8,true,1
261,5,6,P15|P17,P1|P7,P12|P8,true,1
261,6,7,P2|P7,P13|P18,P5|P8,true,1
261,8,9,P15|P20,P2|P5,P10|P3,true,1
262,2,3,P11|P9,P10|P13,P6|P8,true,1
263,4,5,P2|P7,P14|P19,P12|P17,true,1
265,5,6,P1|P3,P10|P5,P18|P5,true,1
267,1,2,P16|P7,P10|P15,P1|P11,true,1
267,5,6,P13|P20,P18|P4,P15|P2,true,1
268,3,4,P6|P9,P13|P16,P15|P17,true,1
268,5,6,P13|P6,P1|P20,P11|P15,true,1
269,8,9,P18|P7,P19|P4,P19|P20,true,1
272,8,9,P11|P16,P2|P7,P10|P17,true,1
274,4,5,P15|P4,P16|P8,P16|P20,true,1
278,9,10,P15|P7,P10|P3,P17|P20,true,1
279,6,7,P10|P4,P8|P9,P3|P6,true,1
284,5,6,P2|P9,P16|P4,P11|P14,true,1
284,6,7,P18|P19,P12|P6,P5|P8,true,1
288,2,3,P18|P4,P15|P2,P3|P6,true,1
290,6,7,P10|P5,P20|P6,P3|P7,true,1
292,5,6,P1|P3,P19|P2,P4|P9,true,1
294,2,3,P10|P18,P11|P4,P1|P2,true,1
294,8,9,P13|P2,P10|P8,P3|P7,true,1
295,2,3,P17|P19,P2|P9,P11|P2,true,1
296,1,2,P3|P6,P1|P17,P16|P20,true,1
297,5,6,P15|P8,P19|P7,P13|P16,true,1
298,4,5,P2|P3,P15|P4,P17|P5,true,1
299,6,7,P12|P5,P10|P14,P14|P4,true,1
302,5,6,P12|P4,P20|P8,P8|P9,true,1
302,6,7,P14|P18,P3|P5,P3|P7,true,1
304,5,6,P10|P13,P17|P4,P11|P7,true,1
307,2,3,P10|P5,P13|P6,P15|P20,true,1
307,7,8,P15|P7,P13|P14,P1|P2,true,1
310,4,5,P1|P11,P12|P4,P4|P7,true,1
310,9,10,P11|P12,P14|P18,P20|P9,true,1
313,8,9,P10|P11,P1|P2,P15|P17,true,1
315,9,10,P14|P6,P7|P8,P16|P2,true,1
320,1,2,P15|P17,P1|P18,P6|P8,true,1
320,8,9,P17|P6,P11|P13,P16|P20,true,1
321,8,9,P10|P11,P14|P5,P2|P3,true,1
326,1,2,P15|P2,P13|P19,P6|P8,true,1
327,7,8,P3|P6,P10|P5,P14|P2,true,1
330,1,2,P17|P2,P10|P19,P7|P9,true,1
330,3,4,P11|P18,P10|P20,P10|P17,true,1
330,7,8,P18|P3,P12|P16,P14|P15,true,1
331,1,2,P2|P3,P16|P5,P10|P4,true,1
331,3,4,P1|P12,P10|P14,P5|P6,true,1
331,4,5,P15|P9,P17|P20,P10|P3,true,1
334,8,9,P18|P5,P10|P14,P15|P3,true,1
