simulationId,playerId,benchRound,gamesSinceLastBench
1,P7,7,0
1,P11,7,5
1,P2,8,2
1,P3,8,5
1,P9,8,3
1,P10,9,2
1,P12,9,3
1,P19,9,5
1,P5,10,8
1,P16,10,6
1,P18,10,6
1,P1,11,3
1,P8,11,6
1,P13,11,6
1,P14,12,5
1,P15,12,9
1,P17,12,9
1,P4,13,11
1,P6,13,7
1,P19,13,3
1,P7,14,6
1,P17,14,1
1,P18,14,3
1,P1,15,3
1,P3,15,6
1,P13,15,3
1,P8,16,4
1,P14,16,3
1,P16,16,5
1,P2,17,8
1,P9,17,8
1,P11,17,9
1,P6,18,4
1,P12,18,8
1,P15,18,5
1,P4,19,5
1,P5,19,8
1,P10,19,9
1,P2,20,2
1,P18,20,5
1,P19,20,6
1,P7,21,6
1,P9,21,3
1,P10,21,1
1,P4,22,2
1,P8,22,5
1,P15,22,3
1,P1,23,7
1,P12,23,4
1,P16,23,6
1,P6,24,5
1,P14,24,7
1,P17,24,9
1,P5,25,5
1,P11,25,7
1,P13,25,9
1,P3,26,10
1,P8,26,3
1,P19,26,5
1,P3,27,0
1,P17,27,2
1,P18,27,6
1,P1,28,4
1,P6,28,3
1,P13,28,2
1,P2,29,8
1,P9,29,7
1,P12,29,5
1,P4,30,7
1,P10,30,8
1,P14,30,5
1,P7,31,9
1,P11,31,5
1,P15,31,8
1,P5,32,6
1,P16,32,8
1,P17,32,4
1,P1,33,4
1,P9,33,3
1,P13,33,4
1,P3,34,6
1,P7,34,2
1,P11,34,2
1,P12,35,5
1,P15,35,3
1,P19,35,8
1,P2,36,6
1,P14,36,5
1,P18,36,8
1,P4,37,6
1,P5,37,4
1,P8,37,10
1,P6,38,9
1,P10,38,7
1,P16,38,5
1,P7,39,4
1,P9,39,5
1,P14,39,2
1,P15,40,4
1,P16,40,1
1,P19,40,4
1,P2,41,4
1,P11,41,6
1,P18,41,4
1,P8,42,4
1,P10,42,3
1,P12,42,6
1,P1,43,9
1,P6,43,4
1,P13,43,9
1,P4,44,6
1,P5,44,6
1,P17,44,11
1,P3,45,10
1,P11,45,3
1,P19,45,4
1,P2,46,4
1,P7,46,6
1,P12,46,3
1,P5,47,2
1,P13,47,3
1,P17,47,2
1,P1,48,4
1,P9,48,8
1,P18,48,6
1,P8,49,6
1,P10,49,6
1,P15,49,8
1,P3,50,4
1,P14,50,10
1,P16,50,9
2,P10,7,5
2,P14,7,3
2,P2,8,3
2,P7,8,0
2,P8,8,6
2,P3,9,3
2,P9,9,5
2,P17,9,6
2,P4,10,5
2,P12,10,8
2,P13,10,5
2,P1,11,5
2,P18,11,8
2,P19,11,4
2,P5,12,6
2,P6,12,5
2,P16,12,9
2,P11,13,9
2,P13,13,2
2,P15,13,6
2,P4,14,3
2,P6,14,1
2,P11,14,0
2,P16,15,2
2,P18,15,3
2,P19,15,3
2,P2,16,7
2,P3,16,6
2,P9,16,6
2,P5,17,4
2,P14,17,9
2,P17,17,7
2,P1,18,6
2,P12,18,7
2,P15,18,4
2,P7,19,10
2,P8,19,10
2,P10,19,11
2,P2,20,3
2,P10,20,0
2,P11,20,5
2,P5,21,3
2,P7,21,1
2,P9,21,4
2,P3,22,5
2,P13,22,8
2,P19,22,6
2,P1,23,4
2,P14,23,5
2,P17,23,5
2,P15,24,5
2,P16,24,8
2,P18,24,8
2,P4,25,10
2,P8,25,5
2,P12,25,6
2,P6,26,11
2,P8,26,0
2,P11,26,5
2,P7,27,5
2,P14,27,3
2,P17,27,3
2,P1,28,4
2,P13,28,5
2,P19,28,5
2,P6,29,2
2,P12,29,3
2,P16,29,4
2,P5,30,8
2,P10,30,9
2,P15,30,5
2,P2,31,10
2,P4,31,5
2,P18,31,6
2,P3,32,9
2,P9,32,10
2,P16,32,2
2,P1,33,4
2,P11,33,6
2,P17,33,5
2,P4,34,2
2,P13,34,5
2,P19,34,5
2,P9,35,2
2,P15,35,4
2,P18,35,3
2,P5,36,5
2,P6,36,6
2,P14,36,8
2,P2,37,5
2,P3,37,4
2,P7,37,9
2,P8,38,11
2,P10,38,7
2,P12,38,8
2,P1,39,5
2,P5,39,2
2,P6,39,2
2,P8,40,1
2,P11,40,6
2,P17,40,6
2,P13,41,6
2,P14,41,4
2,P18,41,5
2,P4,42,7
2,P7,42,4
2,P12,42,3
2,P3,43,5
2,P10,43,4
2,P15,43,7
2,P2,44,6
2,P9,44,8
2,P19,44,9
2,P7,45,2
2,P10,45,1
2,P16,45,12
2,P9,46,1
2,P13,46,4
