simulationId,playerId,benchRound,gamesSinceLastBench
1,P7,7,1
1,P15,7,0
1,P2,8,4
1,P8,8,6
1,P14,8,5
1,P12,9,3
1,P13,9,4
1,P18,9,4
1,P1,10,6
1,P3,10,4
1,P17,10,2
1,P6,11,9
1,P11,11,9
1,P19,11,8
1,P4,12,9
1,P9,12,5
1,P16,12,8
1,P5,13,8
1,P10,13,6
1,P15,13,5
1,P4,14,1
1,P8,14,5
1,P12,14,4
1,P7,15,7
1,P10,15,1
1,P16,15,2
1,P2,16,7
1,P3,16,5
1,P14,16,7
1,P13,17,7
1,P17,17,6
1,P18,17,7
1,P1,18,7
1,P6,18,6
1,P11,18,6
1,P5,19,5
1,P9,19,6
1,P19,19,7
1,P3,20,3
1,P7,20,4
1,P14,20,3
1,P6,21,2
1,P15,21,7
1,P19,21,1
1,P5,22,2
1,P13,22,4
1,P16,22,6
1,P2,23,6
1,P4,23,8
1,P18,23,5
1,P10,24,8
1,P11,24,5
1,P17,24,6
1,P1,25,6
1,P9,25,5
1,P12,25,10
1,P6,26,4
1,P8,26,11
1,P19,26,4
1,P3,27,6
1,P7,27,6
1,P9,27,1
1,P2,28,4
1,P13,28,5
1,P17,28,3
1,P4,29,5
1,P12,29,3
1,P18,29,5
1,P5,30,7
1,P14,30,9
1,P15,30,8
1,P1,31,5
1,P10,31,6
1,P16,31,8
1,P8,32,5
1,P11,32,7
1,P18,32,2
1,P6,33,6
1,P8,33,0
1,P17,33,4
1,P4,34,4
1,P5,34,3
1,P10,34,2
1,P2,35,6
1,P7,35,7
1,P14,35,4
1,P3,36,8
1,P11,36,3
1,P15,36,5
1,P13,37,8
1,P16,37,5
1,P19,37,10
1,P1,38,6
1,P9,38,10
1,P12,38,8
1,P1,39,0
1,P2,39,3
1,P11,39,2
1,P9,40,1
1,P13,40,2
1,P18,40,7
1,P4,41,6
1,P17,41,7
1,P19,41,3
1,P3,42,5
1,P6,42,8
1,P12,42,3
1,P5,43,8
1,P10,43,8
1,P14,43,7
1,P7,44,8
1,P15,44,7
1,P16,44,6
1,P8,45,11
1,P13,45,4
1,P19,45,3
1,P5,46,2
1,P8,46,0
1,P15,46,1
1,P2,47,7
1,P3,47,4
1,P16,47,2
1,P1,48,8
