simulationId,playerId,benchRound,gamesSinceLastBench
1,P5,7,1
1,P13,7,2
1,P4,8,3
1,P7,8,5
1,P11,8,4
1,P1,9,3
1,P8,9,5
1,P19,9,4
1,P3,10,7
1,P16,10,3
1,P17,10,2
1,P2,11,9
1,P6,11,5
1,P14,11,4
1,P10,12,9
1,P12,12,10
1,P15,12,8
1,P9,13,6
1,P16,13,2
1,P18,13,11
1,P8,14,4
1,P11,14,5
1,P17,14,3
1,P4,15,6
1,P5,15,7
1,P7,15,6
1,P3,16,5
1,P13,16,8
1,P18,16,2
1,P2,17,5
1,P9,17,3
1,P19,17,7
1,P10,18,5
1,P12,18,5
1,P15,18,5
1,P1,19,9
1,P6,19,7
1,P14,19,7
1,P2,20,2
1,P3,20,3
1,P7,20,4
1,P4,21,5
1,P15,21,2
1,P16,21,7
1,P5,22,6
1,P11,22,7
1,P12,22,3
1,P9,23,5
1,P13,23,6
1,P18,23,6
1,P6,24,4
1,P14,24,4
1,P17,24,9
1,P1,25,5
1,P8,25,10
1,P19,25,7
1,P5,26,3
1,P10,26,7
1,P13,26,2
1,P1,27,1
1,P7,27,6
1,P17,27,2
1,P2,28,7
1,P10,28,1
1,P19,28,2
1,P4,29,7
1,P8,29,3
1,P9,29,5
1,P3,30,9
1,P14,30,5
1,P16,30,8
1,P6,31,6
1,P11,31,8
1,P15,31,9
1,P12,32,9
1,P17,32,4
1,P18,32,8
1,P11,33,1
1,P12,33,0
1,P19,33,4
1,P1,34,6
1,P4,34,4
1,P16,34,3
1,P2,35,6
1,P14,35,4
1,P18,35,2
1,P6,36,4
1,P8,36,6
1,P15,36,4
1,P3,37,6
1,P7,37,9
1,P13,37,10
1,P5,38,11
1,P9,38,8
1,P10,38,9
1,P8,39,2
1,P11,39,5
1,P19,39,5
1,P4,40,5
1,P16,40,5
1,P18,40,4
1,P2,41,5
1,P13,41,3
1,P14,41,5
1,P3,42,4
1,P7,42,4
1,P9,42,3
1,P1,43,8
1,P5,43,4
1,P15,43,6
1,P6,44,7
1,P10,44,5
1,P17,44,11
1,P6,45,0
1,P12,45,11
1,P13,45,3
1,P11,46,6
1,P15,46,2
1,P16,46,5
1,P9,47,4
1,P17,47,2
1,P19,47,7
1,P1,48,4
1,P14,48,6
1,P18,48,7
1,P2,49,7
1,P4,49,8
1,P5,49,5
1,P8,50,10
1,P10,50,5
1,P12,50,4
2,P1,7,4
2,P15,7,5
2,P6,8,3
2,P13,8,0
2,P17,8,5
2,P4,9,2
2,P7,9,2
2,P14,9,4
2,P5,10,5
2,P11,10,6
2,P12,10,4
2,P3,11,7
2,P10,11,7
2,P18,11,5
2,P8,12,10
2,P9,12,9
2,P19,12,10
2,P2,13,7
2,P12,13,2
2,P16,13,6
2,P3,14,2
2,P5,14,3
2,P13,14,5
2,P7,15,5
2,P8,15,2
2,P15,15,7
2,P4,16,6
2,P6,16,7
2,P17,16,7
2,P2,17,3
2,P16,17,3
2,P19,17,4
2,P9,18,5
2,P10,18,6
2,P14,18,8
2,P1,19,11
2,P11,19,8
2,P18,19,7
2,P2,20,2
2,P3,20,5
2,P18,20,0
2,P1,21,1
2,P5,21,6
2,P14,21,2
2,P8,22,6
2,P9,22,3
2,P12,22,8
2,P6,23,6
2,P10,23,4
2,P11,23,3
2,P4,24,7
2,P7,24,8
2,P17,24,7
2,P13,25,10
2,P15,25,9
2,P19,25,7
2,P5,26,4
2,P14,26,4
2,P16,26,8
2,P8,27,4
2,P12,27,4
2,P16,27,0
2,P6,28,4
2,P10,28,4
2,P11,28,4
2,P1,29,7
2,P15,29,3
2,P17,29,4
2,P2,30,9
2,P9,30,7
2,P13,30,4
2,P4,31,6
2,P18,31,10
2,P19,31,5
2,P3,32,11
2,P6,32,3
2,P7,32,7
2,P7,33,0
2,P13,33,2
2,P19,33,1
2,P2,34,3
2,P5,34,7
2,P11,34,5
2,P10,35,6
2,P12,35,7
2,P15,35,5
2,P3,36,3
2,P8,36,8
2,P16,36,8
2,P9,37,6
2,P14,37,10
2,P17,37,7
2,P1,38,8
2,P4,38,6
2,P18,38,6
2,P5,39,4
2,P15,39,3
2,P16,39,2
2,P2,40,5
2,P9,40,2
2,P14,40,2
2,P1,41,2
2,P4,41,2
2,P17,41,3
2,P7,42,8
2,P12,42,6
2,P19,42,8
2,P8,43,6
2,P10,43,7
2,P13,43,9
2,P3,44,7
2,P6,44,11
2,P18,44,5
2,P7,45,2
2,P11,45,10
2,P19,45,2
2,P8,46,2
2,P9,46,5
2,P13,46,2
2,P3,47,2
2,P12,47,4
2,P15,47,7
2,P1,48,6
2,P16,48,8
2,P18,48,3
2,P2,49,8
2,P14,49,8
2,P17,49,7
2,P5,50,10
2,P6,50,5
2,P11,50,4
3,P7,7,5
3,P16,7,2
3,P1,8,5
3,P3,8,0
3,P6,8,4
3,P9,9,6
3,P11,9,6
3,P17,9,2
3,P2,10,4
3,P4,10,4
3,P8,10,4
3,P12,11,9
3,P13,11,7
3,P19,11,6
3,P5,12,5
3,P14,12,5
3,P15,12,8
3,P10,13,11
3,P13,13,1
3,P18,13,8
3,P5,14,1
3,P9,14,4
3,P16,14,6
3,P1,15,6
3,P4,15,4
3,P12,15,3
3,P6,16,7
3,P7,16,8
3,P10,16,2
3,P2,17,6
3,P15,17,4
3,P19,17,5
3,P3,18,9
3,P8,18,7
3,P17,18,8
3,P11,19,9
3,P14,19,6
3,P18,19,5
3,P2,20,2
3,P5,20,5
3,P9,20,5
3,P6,21,4
3,P14,21,1
3,P16,21,6
3,P1,22,6
3,P8,22,3
3,P11,22,2
3,P15,23,5
3,P18,23,3
3,P19,23,5
3,P4,24,8
3,P7,24,7
3,P13,24,10
3,P3,25,6
3,P12,25,9
3,P17,25,6
3,P4,26,1
3,P10,26,9
3,P13,26,1
3,P12,27,1
3,P15,27,3
3,P19,27,3
3,P2,28,7
3,P5,28,7
3,P17,28,2
3,P8,29,6
3,P9,29,8
3,P14,29,7
3,P1,30,7
3,P6,30,8
3,P7,30,5
3,P11,31,8
3,P16,31,9
3,P18,31,7
3,P2,32,3
3,P3,32,6
3,P10,32,5
3,P1,33,2
3,P6,33,2
3,P11,33,1
3,P4,34,7
3,P13,34,7
3,P16,34,2
3,P5,35,6
3,P17,35,6
3,P19,35,7
3,P7,36,5
3,P10,36,3
3,P15,36,8
3,P3,37,4
3,P8,37,7
3,P12,37,9
3,P9,38,8
3,P14,38,8
3,P18,38,6
3,P8,39,1
3,P11,39,5
3,P13,39,4
3,P1,40,6
3,P10,40,3
3,P14,40,1
3,P3,41,3
3,P5,41,5
3,P17,41,5
3,P4,42,7
3,P12,42,4
3,P15,42,5
3,P6,43,9
3,P18,43,4
3,P19,43,7
3,P2,44,11
3,P7,44,7
3,P16,44,9
3,P3,45,3
3,P9,45,6
3,P13,45,5
3,P1,46,5
3,P10,46,5
3,P18,46,2
3,P9,47,1
3,P12,47,4
3,P19,47,3
3,P2,48,3
3,P4,48,5
