simulationId,playerId,benchRound,gamesSinceLastBench
1,P7,6,0
1,P11,6,1
1,P12,6,3
1,P16,6,4
1,P2,7,5
1,P3,7,2
1,P9,7,5
1,P17,7,1
1,P4,8,3
1,P10,8,2
1,P14,8,4
1,P15,8,6
1,P6,9,5
1,P13,9,6
1,P19,9,6
1,P20,9,3
1,P1,10,6
1,P5,10,6
1,P8,10,5
1,P18,10,7
1,P1,11,0
1,P2,11,3
1,P7,11,4
1,P10,11,2
1,P3,12,4
1,P4,12,3
1,P6,12,2
1,P19,12,2
1,P12,13,6
1,P13,13,3
1,P15,13,4
1,P16,13,6
1,P5,14,3
1,P11,14,7
1,P17,14,6
1,P20,14,4
1,P8,15,4
1,P9,15,7
1,P14,15,6
1,P18,15,4
1,P5,16,1
1,P8,16,0
1,P12,16,2
1,P16,16,2
1,P6,17,4
1,P9,17,1
1,P10,17,5
1,P19,17,4
1,P2,18,6
1,P7,18,6
1,P11,18,3
1,P20,18,3
1,P1,19,7
1,P4,19,6
1,P17,19,4
1,P18,19,3
1,P3,20,7
1,P13,20,6
1,P14,20,4
1,P15,20,6
1,P4,21,1
1,P11,21,2
1,P16,21,4
1,P17,21,1
1,P2,22,3
1,P3,22,1
1,P6,22,4
1,P13,22,1
1,P8,23,6
1,P10,23,5
1,P15,23,2
1,P19,23,5
1,P9,24,6
1,P12,24,7
1,P18,24,4
1,P20,24,5
1,P1,25,5
1,P5,25,8
1,P7,25,6
1,P14,25,4
1,P8,26,2
1,P10,26,2
1,P17,26,4
1,P19,26,2
1,P1,27,1
1,P6,27,4
1,P13,27,4
1,P20,27,2
1,P2,28,5
1,P3,28,5
1,P4,28,6
1,P12,28,3
1,P5,29,3
1,P7,29,3
1,P11,29,7
1,P16,29,7
1,P9,30,5
1,P14,30,4
1,P15,30,6
1,P18,30,5
1,P7,31,1
1,P9,31,0
1,P10,31,4
1,P19,31,4
1,P12,32,3
1,P13,32,4
1,P14,32,1
1,P17,32,5
1,P2,33,4
1,P3,33,4
1,P6,33,5
1,P16,33,3
1,P1,34,6
1,P4,34,5
1,P5,34,4
1,P20,34,6
1,P8,35,8
1,P11,35,5
1,P15,35,4
1,P18,35,4
1,P3,36,2
1,P4,36,1
1,P8,36,0
1,P17,36,3
1,P11,37,1
1,P13,37,4
1,P16,37,3
1,P19,37,5
1,P5,38,3
1,P6,38,4
1,P10,38,6
1,P20,38,3
1,P1,39,4
1,P2,39,5
1,P12,39,6
1,P15,39,3
1,P7,40,8
1,P9,40,8
1,P14,40,7
1,P18,40,4
1,P7,41,0
1,P12,41,1
1,P13,41,3
1,P18,41,0
1,P6,42,3
1,P14,42,1
1,P15,42,2
1,P19,42,4
1,P1,43,3
1,P2,43,3
1,P10,43,4
1,P16,43,5
1,P3,44,7
1,P5,44,5
1,P8,44,7
1,P20,44,5
1,P4,45,8
1,P9,45,4
1,P11,45,7
1,P17,45,8
1,P3,46,1
1,P6,46,3
1,P9,46,0
1,P13,46,4
1,P2,47,3
1,P10,47,3
1,P15,47,4
1,P17,47,1
1,P4,48,2
1,P12,48,6
1,P18,48,6
1,P19,48,5
1,P5,49,4
1,P8,49,4
1,P16,49,5
1,P20,49,4
1,P1,50,6
1,P7,50,8
1,P11,50,4
1,P14,50,7
2,P1,6,2
2,P3,6,1
2,P4,6,0
2,P8,6,3
2,P10,7,5
2,P13,7,2
2,P14,7,5
2,P15,7,1
2,P9,8,5
2,P11,8,3
2,P18,8,3
2,P19,8,2
2,P2,9,6
2,P5,9,5
2,P7,9,3
2,P20,9,7
2,P6,10,6
2,P12,10,8
2,P16,10,6
2,P17,10,7
2,P10,11,3
2,P14,11,3
2,P15,11,3
2,P17,11,0
2,P2,12,2
2,P6,12,1
2,P7,12,2
2,P11,12,3
2,P3,13,6
2,P12,13,2
2,P16,13,2
2,P18,13,4
2,P1,14,7
2,P8,14,7
2,P19,14,5
2,P20,14,4
2,P4,15,8
2,P5,15,5
2,P9,15,6
2,P13,15,7
2,P1,16,1
2,P6,16,3
2,P17,16,4
2,P20,16,1
2,P4,17,1
2,P5,17,1
2,P12,17,3
2,P15,17,5
2,P2,18,5
2,P8,18,3
2,P11,18,5
2,P16,18,4
2,P9,19,3
2,P13,19,3
2,P14,19,7
2,P19,19,4
2,P3,20,6
2,P7,20,7
2,P10,20,8
2,P18,20,6
2,P3,21,0
2,P12,21,3
2,P13,21,1
2,P20,21,4
2,P1,22,5
2,P2,22,3
2,P10,22,1
2,P15,22,4
2,P5,23,5
2,P8,23,4
2,P9,23,3
2,P19,23,3
2,P4,24,6
2,P16,24,5
2,P17,24,7
2,P18,24,3
2,P6,25,8
2,P7,25,4
2,P11,25,6
2,P14,25,5
2,P3,26,4
2,P8,26,2
2,P15,26,3
2,P18,26,1
2,P1,27,4
2,P6,27,1
2,P14,27,1
2,P20,27,5
2,P9,28,4
2,P13,28,6
2,P16,28,3
2,P19,28,4
2,P2,29,6
2,P5,29,5
2,P7,29,3
2,P12,29,7
2,P4,30,5
2,P10,30,7
2,P11,30,4
2,P17,30,5
2,P2,31,1
2,P11,31,0
2,P12,31,1
2,P14,31,3
2,P8,32,5
2,P9,32,3
2,P15,32,5
2,P17,32,1
2,P3,33,6
2,P10,33,2
2,P13,33,4
2,P20,33,5
2,P4,34,3
2,P6,34,6
2,P18,34,7
2,P19,34,5
2,P1,35,7
2,P5,35,5
2,P7,35,5
2,P16,35,6
2,P4,36,1
2,P9,36,3
2,P15,36,3
2,P18,36,1
2,P6,37,2
2,P13,37,3
2,P19,37,2
2,P20,37,3
2,P1,38,2
2,P2,38,6
2,P8,38,5
2,P12,38,6
2,P3,39,5
2,P10,39,5
2,P11,39,7
2,P16,39,3
2,P5,40,4
2,P7,40,4
2,P14,40,8
2,P17,40,7
2,P3,41,1
2,P5,41,0
2,P6,41,3
2,P19,41,3
2,P1,42,3
2,P10,42,2
2,P17,42,1
2,P20,42,4
2,P2,43,4
2,P12,43,4
2,P13,43,5
2,P14,43,2
2,P7,44,3
2,P8,44,5
2,P11,44,4
2,P15,44,7
2,P4,45,8
2,P9,45,8
2,P16,45,5
2,P18,45,8
2,P7,46,1
2,P11,46,1
2,P17,46,3
2,P18,46,0
2,P6,47,5
2,P8,47,2
2,P13,47,3
2,P16,47,1
2,P4,48,2
2,P9,48,2
2,P10,48,5
2,P20,48,5
2,P1,49,6
2,P2,49,5
2,P14,49,5
2,P15,49,4
2,P3,50,8
2,P5,50,8
2,P12,50,6
2,P19,50,8
3,P1,6,4
3,P6,6,3
3,P15,6,0
3,P16,6,3
3,P10,7,1
3,P12,7,2
3,P13,7,2
3,P17,7,4
3,P3,8,2
3,P14,8,6
3,P18,8,3
3,P20,8,6
3,P5,9,5
3,P7,9,4
3,P8,9,5
3,P9,9,5
3,P2,10,6
3,P4,10,8
3,P11,10,7
3,P19,10,4
3,P2,11,0
3,P8,11,1
3,P9,11,1
3,P11,11,0
3,P4,12,1
3,P12,12,4
3,P13,12,4
3,P20,12,3
3,P7,13,3
3,P10,13,5
3,P16,13,6
3,P18,13,4
3,P1,14,7
3,P5,14,4
3,P14,14,5
3,P15,14,7
3,P3,15,6
3,P6,15,8
3,P17,15,7
3,P19,15,4
3,P3,16,0
3,P7,16,2
3,P13,16,3
3,P19,16,0
3,P6,17,1
3,P8,17,5
3,P16,17,3
3,P20,17,4
3,P1,18,3
3,P4,18,5
3,P11,18,6
3,P17,18,2
3,P2,19,7
3,P5,19,4
3,P14,19,4
3,P18,19,5
3,P9,20,8
3,P10,20,6
3,P12,20,7
3,P15,20,5
3,P6,21,3
3,P8,21,3
3,P17,21,2
3,P19,21,4
3,P7,22,5
3,P14,22,2
3,P15,22,1
3,P20,22,4
3,P1,23,4
3,P3,23,6
3,P11,23,4
3,P13,23,6
3,P2,24,4
3,P5,24,4
3,P12,24,3
3,P16,24,6
3,P4,25,6
3,P9,25,4
3,P10,25,4
3,P18,25,5
3,P4,26,0
3,P13,26,2
3,P15,26,3
3,P17,26,4
3,P5,27,2
3,P8,27,5
3,P9,27,1
3,P14,27,4
3,P1,28,4
3,P3,28,4
3,P12,28,3
3,P18,28,2
3,P2,29,4
3,P10,29,3
3,P11,29,5
3,P19,29,7
3,P6,30,8
3,P7,30,7
3,P16,30,5
3,P20,30,7
3,P1,31,2
3,P4,31,4
3,P8,31,3
3,P19,31,1
3,P2,32,2
3,P6,32,1
3,P17,32,5
3,P18,32,3
3,P9,33,5
3,P11,33,3
3,P13,33,6
3,P15,33,6
3,P7,34,3
3,P12,34,5
3,P14,34,6
3,P20,34,3
3,P3,35,6
3,P5,35,7
3,P10,35,5
3,P16,35,4
3,P3,36,0
3,P4,36,4
3,P7,36,1
3,P19,36,4
3,P1,37,5
3,P2,37,4
3,P9,37,3
3,P10,37,1
3,P8,38,6
3,P15,38,4
3,P16,38,2
3,P17,38,5
3,P5,39,3
3,P11,39,5
3,P13,39,5
3,P18,39,6
3,P6,40,7
3,P12,40,5
3,P14,40,5
3,P20,40,5
3,P10,41,3
3,P14,41,0
3,P15,41,2
3,P17,41,2
3,P2,42,4
3,P9,42,4
3,P19,42,5
3,P20,42,1
3,P1,43,5
3,P6,43,2
3,P11,43,3
3,P16,43,4
3,P3,44,7
3,P8,44,5
3,P12,44,3
3,P18,44,4
3,P4,45,8
3,P5,45,5
3,P7,45,8
3,P13,45,5
3,P2,46,3
3,P8,46,1
3,P10,46,4
3,P13,46,0
3,P3,47,2
3,P16,47,3
3,P19,47,4
3,P20,47,4
3,P6,48,4
3,P7,48,2
3,P9,48,5
3,P17,48,6
3,P5,49,3
3,P14,49,7
3,P15,49,7
3,P18,49,4
3,P1,50,6
3,P4,50,4
3,P11,50,6
3,P12,50,5
4,P1,6,2
4,P2,6,1
4,P11,6,0
4,P12,6,4
4,P7,7,3
4,P9,7,5
4,P13,7,4
4,P15,7,2
4,P14,8,4
4,P17,8,2
4,P18,8,3
4,P19,8,5
4,P4,9,7
4,P8,9,3
4,P16,9,6
4,P20,9,5
4,P3,10,8
4,P5,10,5
4,P6,10,7
4,P10,10,4
4,P1,11,4
4,P4,11,1
4,P5,11,0
4,P6,11,0
4,P14,12,3
4,P15,12,4
4,P19,12,3
4,P20,12,2
4,P7,13,5
4,P10,13,2
4,P13,13,5
4,P17,13,4
4,P2,14,7
4,P8,14,4
4,P11,14,7
4,P18,14,5
4,P3,15,4
4,P9,15,7
4,P12,15,8
4,P16,15,5
4,P4,16,4
4,P7,16,2
4,P10,16,2
4,P12,16,0
4,P3,17,1
4,P16,17,1
4,P17,17,3
4,P20,17,4
4,P8,18,3
4,P9,18,2
4,P11,18,3
4,P14,18,5
4,P1,19,7
4,P5,19,7
4,P15,19,6
4,P19,19,6
4,P2,20,5
4,P6,20,8
4,P13,20,6
4,P18,20,5
4,P7,21,4
4,P8,21,2
4,P9,21,2
4,P20,21,3
4,P4,22,5
4,P12,22,5
4,P17,22,4
4,P19,22,2
4,P1,23,3
4,P6,23,2
4,P11,23,4
4,P16,23,5
4,P2,24,3
4,P3,24,6
4,P13,24,3
4,P14,24,5
4,P5,25,5
4,P10,25,8
4,P15,25,5
4,P18,25,4
4,P4,26,3
4,P10,26,0
4,P12,26,3
4,P19,26,3
4,P3,27,2
4,P5,27,1
4,P8,27,5
4,P14,27,2
4,P2,28,3
4,P6,28,4
4,P9,28,6
4,P17,28,5
4,P7,29,7
4,P11,29,5
4,P15,29,3
4,P20,29,7
4,P1,30,6
4,P13,30,5
4,P16,30,6
4,P18,30,4
4,P3,31,3
4,P8,31,3
4,P10,31,4
4,P20,31,1
4,P1,32,1
4,P5,32,4
4,P14,32,4
4,P19,32,5
4,P6,33,4
4,P9,33,4
4,P13,33,2
4,P17,33,4
4,P4,34,7
4,P11,34,4
4,P15,34,4
4,P18,34,3
4,P2,35,6
4,P7,35,5
4,P12,35,8
4,P16,35,4
4,P1,36,3
4,P2,36,0
4,P17,36,2
4,P18,36,1
4,P4,37,2
4,P5,37,4
4,P8,37,5
4,P9,37,3
4,P10,38,6
4,P12,38,2
4,P15,38,3
4,P20,38,6
4,P3,39,7
4,P6,39,5
4,P11,39,4
4,P16,39,3
4,P7,40,4
4,P13,40,6
4,P14,40,7
4,P19,40,7
4,P9,41,3
4,P10,41,2
4,P16,41,1
4,P18,41,4
4,P5,42,4
4,P7,42,1
4,P8,42,4
4,P13,42,1
4,P1,43,6
4,P4,43,5
4,P6,43,3
4,P14,43,2
4,P12,44,5
4,P15,44,5
4,P19,44,3
4,P20,44,5
4,P2,45,8
4,P3,45,5
4,P11,45,5
4,P17,45,8
4,P4,46,2
4,P10,46,4
4,P16,46,4
4,P20,46,1
4,P1,47,3
4,P3,47,1
4,P15,47,2
4,P19,47,2
4,P6,48,4
4,P7,48,5
4,P8,48,5
4,P17,48,2
4,P9,49,7
4,P11,49,3
4,P12,49,4
4,P18,49,7
4,P2,50,4
4,P5,50,7
4,P13,50,7
4,P14,50,6
5,P1,6,3
5,P12,6,2
5,P15,6,4
5,P17,6,1
5,P2,7,3
5,P11,7,2
5,P18,7,1
5,P20,7,2
5,P5,8,6
5,P8,8,5
5,P13,8,2
5,P19,8,3
5,P6,9,3
5,P10,9,5
5,P14,9,3
5,P16,9,6
5,P3,10,8
5,P4,10,7
5,P7,10,8
5,P9,10,6
5,P8,11,2
5,P9,11,0
5,P10,11,1
5,P11,11,3
5,P1,12,5
5,P4,12,1
5,P12,12,5
5,P18,12,4
5,P3,13,2
5,P13,13,4
5,P16,13,3
5,P20,13,5
5,P2,14,6
5,P5,14,5
5,P7,14,3
5,P17,14,7
5,P6,15,5
5,P14,15,5
5,P15,15,8
5,P19,15,6
5,P8,16,4
5,P10,16,4
5,P17,16,1
5,P18,16,3
5,P1,17,4
5,P4,17,4
5,P5,17,2
5,P20,17,3
5,P7,18,3
5,P11,18,6
5,P15,18,2
5,P16,18,4
5,P2,19,4
5,P3,19,5
5,P6,19,3
5,P12,19,6
5,P9,20,8
5,P13,20,6
5,P14,20,4
5,P19,20,4
5,P10,21,4
5,P13,21,0
5,P17,21,4
5,P19,21,0
5,P2,22,2
5,P4,22,4
5,P7,22,3
5,P14,22,1
5,P6,23,3
5,P11,23,4
5,P12,23,3
5,P20,23,5
5,P8,24,7
5,P9,24,3
5,P15,24,5
5,P18,24,7
5,P1,25,7
5,P3,25,5
5,P5,25,7
5,P16,25,6
5,P2,26,3
5,P10,26,4
5,P12,26,2
5,P20,26,2
5,P1,27,1
5,P3,27,1
5,P4,27,4
5,P8,27,2
5,P9,28,3
5,P15,28,3
5,P16,28,2
5,P17,28,6
5,P5,29,3
5,P6,29,5
5,P7,29,6
5,P13,29,7
5,P11,30,6
5,P14,30,7
5,P18,30,5
5,P19,30,8
5,P5,31,1
5,P6,31,1
5,P9,31,2
5,P14,31,0
5,P3,32,4
5,P4,32,4
5,P15,32,3
5,P18,32,1
5,P8,33,5
5,P10,33,6
5,P13,33,3
5,P17,33,4
5,P2,34,7
5,P12,34,7
5,P16,34,5
5,P19,34,3
5,P1,35,7
5,P7,35,5
5,P11,35,4
5,P20,35,8
5,P7,36,0
5,P16,36,1
5,P17,36,2
5,P20,36,0
5,P6,37,5
5,P10,37,3
5,P14,37,5
5,P15,37,4
5,P4,38,5
5,P5,38,6
5,P12,38,3
5,P18,38,5
5,P2,39,4
5,P11,39,3
5,P13,39,5
5,P19,39,4
5,P1,40,4
5,P3,40,7
5,P8,40,6
5,P9,40,8
5,P4,41,2
5,P8,41,0
5,P12,41,2
5,P20,41,4
5,P2,42,2
5,P3,42,1
5,P7,42,5
5,P10,42,4
5,P1,43,2
5,P5,43,4
5,P13,43,3
5,P14,43,5
5,P6,44,6
5,P11,44,4
5,P16,44,7
5,P18,44,5
5,P9,45,4
5,P15,45,7
5,P17,45,8
5,P19,45,5
5,P3,46,3
5,P5,46,2
5,P6,46,1
5,P8,46,4
5,P4,47,5
5,P10,47,4
5,P13,47,3
5,P19,47,1
5,P12,48,6
5,P14,48,4
5,P15,48,2
5,P20,48,6
5,P2,49,6
5,P11,49,4
5,P17,49,3
5,P18,49,4
5,P1,50,6
5,P7,50,7
5,P9,50,4
5,P16,50,5
6,P6,6,0
6,P13,6,3
6,P16,6,1
6,P18,6,0
6,P1,7,5
6,P3,7,1
6,P11,7,3
6,P20,7,3
6,P5,8,5
6,P10,8,3
6,P15,8,4
6,P19,8,6
6,P4,9,5
6,P8,9,4
6,P9,9,7
6,P17,9,3
6,P2,10,8
6,P7,10,7
6,P12,10,5
6,P14,10,7
6,P7,11,0
6,P13,11,4
6,P17,11,1
6,P18,11,4
6,P1,12,4
6,P5,12,3
6,P8,12,2
6,P10,12,3
6,P11,13,5
6,P12,13,2
6,P16,13,6
6,P19,13,4
6,P3,14,6
6,P6,14,7
6,P9,14,4
6,P14,14,3
6,P2,15,4
6,P4,15,5
6,P15,15,6
6,P20,15,7
6,P2,16,0
6,P9,16,1
6,P12,16,2
6,P20,16,0
6,P1,17,4
6,P8,17,4
6,P10,17,4
6,P19,17,3
6,P4,18,2
6,P5,18,5
6,P7,18,6
6,P13,18,6
6,P11,19,5
6,P14,19,4
6,P17,19,7
6,P18,19,7
