simulationId,playerId,benchRound,gamesSinceLastBench
1,P2,10,0
1,P5,10,2
1,P10,11,4
1,P13,11,7
1,P16,12,10
1,P18,12,4
1,P6,13,4
1,P17,13,10
1,P7,14,8
1,P11,14,8
1,P4,15,6
1,P15,15,5
1,P8,16,12
1,P9,16,13
1,P3,17,12
1,P12,17,10
1,P1,18,13
1,P14,18,16
1,P12,19,1
1,P17,19,5
1,P5,20,9
1,P14,20,1
1,P9,21,4
1,P16,21,8
1,P1,22,3
1,P8,22,5
1,P2,23,12
1,P4,23,7
1,P7,24,9
1,P13,24,12
1,P10,25,13
1,P15,25,9
1,P6,26,12
1,P11,26,11
1,P3,27,9
1,P18,27,14
1,P4,28,4
1,P13,28,3
1,P16,29,7
1,P18,29,1
1,P9,30,8
1,P12,30,10
1,P3,31,3
1,P5,31,10
1,P2,32,8
1,P10,32,6
1,P6,33,6
1,P17,33,13
1,P8,34,11
1,P14,34,13
1,P1,35,12
1,P7,35,10
1,P11,36,9
1,P15,36,10
1,P10,37,4
1,P17,37,3
1,P1,38,2
1,P4,38,9
1,P6,39,5
1,P8,39,4
1,P2,40,7
1,P11,40,3
1,P5,41,9
1,P13,41,12
1,P9,42,11
1,P15,42,5
1,P3,43,11
1,P14,43,8
1,P7,44,8
1,P12,44,13
1,P16,45,15
1,P18,45,15
1,P7,46,1
1,P8,46,6
1,P2,47,6
1,P13,47,5
1,P11,48,7
1,P12,48,3
1,P3,49,5
1,P15,49,6
1,P6,50,10
1,P14,50,6
2,P3,10,0
2,P13,10,6
2,P8,11,9
2,P16,11,6
2,P11,12,6
2,P15,12,7
2,P2,13,4
2,P9,13,4
2,P5,14,11
2,P17,14,12
2,P7,15,8
2,P14,15,5
2,P4,16,12
2,P10,16,8
2,P12,17,10
2,P18,17,9
2,P1,18,15
2,P6,18,12
2,P9,19,5
2,P14,19,3
2,P3,20,9
2,P18,20,2
2,P1,21,2
2,P4,21,4
2,P5,22,7
2,P16,22,10
2,P11,23,10
2,P17,23,8
2,P10,24,7
2,P12,24,6
2,P2,25,11
2,P7,25,9
2,P8,26,14
2,P13,26,15
2,P6,27,8
2,P15,27,14
2,P6,28,0
2,P11,28,4
2,P1,29,7
2,P12,29,4
2,P2,30,4
2,P4,30,8
2,P10,31,6
2,P15,31,3
2,P13,32,5
2,P14,32,12
2,P16,33,10
2,P18,33,12
2,P3,34,13
2,P5,34,11
2,P8,35,8
2,P9,35,15
2,P7,36,10
2,P17,36,12
2,P8,37,1
2,P12,37,7
2,P9,38,2
2,P17,38,1
2,P1,39,9
2,P4,39,8
2,P15,40,8
2,P16,40,6
2,P3,41,6
2,P11,41,12
2,P10,42,10
2,P18,42,8
2,P7,43,6
2,P14,43,10
2,P5,44,9
2,P13,44,11
2,P2,45,14
2,P6,45,16
2,P3,46,4
2,P9,46,7
2,P16,47,6
2,P18,47,4
2,P12,48,10
2,P17,48,9
2,P5,49,4
2,P14,49,5
2,P10,50,7
2,P11,50,8
3,P17,10,6
3,P18,10,6
3,P4,11,1
3,P9,11,8
3,P10,12,6
3,P11,12,3
3,P5,13,4
3,P12,13,5
3,P1,14,8
3,P16,14,9
3,P3,15,5
3,P14,15,13
3,P8,16,9
3,P13,16,14
3,P7,17,9
3,P15,17,14
3,P2,18,13
3,P6,18,11
3,P2,19,0
3,P11,19,6
3,P13,20,3
3,P15,20,2
3,P6,21,2
3,P10,21,8
3,P7,22,4
3,P18,22,11
3,P1,23,8
3,P14,23,7
3,P4,24,12
3,P16,24,9
3,P3,25,9
3,P12,25,11
3,P5,26,12
3,P17,26,15
3,P8,27,10
3,P9,27,15
3,P1,28,4
3,P14,28,4
3,P2,29,9
3,P12,29,3
3,P9,30,2
3,P13,30,9
3,P3,31,5
3,P5,31,4
3,P7,32,9
3,P17,32,5
3,P4,33,8
3,P16,33,8
3,P15,34,13
3,P18,34,11
3,P8,35,7
3,P11,35,15
3,P6,36,14
3,P10,36,14
3,P8,37,1
3,P16,37,3
3,P11,38,2
3,P12,38,8
3,P4,39,5
3,P13,39,8
3,P10,40,3
3,P15,40,5
3,P7,41,8
3,P18,41,6
3,P3,42,10
3,P14,42,13
3,P6,43,6
3,P9,43,12
3,P2,44,14
3,P5,44,12
3,P1,45,16
3,P17,45,12
3,P3,46,3
3,P9,46,2
3,P4,47,7
3,P5,47,2
3,P2,48,3
3,P16,48,10
3,P13,49,9
3,P14,49,6
3,P11,50,11
3,P17,50,4
4,P2,10,7
4,P14,10,3
4,P1,11,7
4,P5,11,2
4,P8,12,9
4,P11,12,6
4,P6,13,6
4,P7,13,3
4,P4,14,9
4,P12,14,8
4,P16,15,10
4,P17,15,5
4,P13,16,7
4,P15,16,14
4,P3,17,9
4,P18,17,9
4,P9,18,16
4,P10,18,14
4,P14,19,8
4,P16,19,3
4,P8,20,7
4,P12,20,5
4,P2,21,10
4,P5,21,9
4,P6,22,8
4,P10,22,3
4,P1,23,11
4,P4,23,8
4,P7,24,10
4,P13,24,7
4,P11,25,12
4,P17,25,9
4,P9,26,7
4,P18,26,8
4,P3,27,9
4,P15,27,10
4,P4,28,4
4,P17,28,2
4,P3,29,1
4,P13,29,4
4,P6,30,7
4,P11,30,4
4,P8,31,10
4,P12,31,10
4,P1,32,8
4,P9,32,5
4,P5,33,11
4,P14,33,13
4,P10,34,11
4,P15,34,6
4,P2,35,13
4,P16,35,15
4,P7,36,11
4,P18,36,9
4,P1,37,4
4,P12,37,5
4,P6,38,7
4,P16,38,2
4,P9,39,6
4,P18,39,2
4,P2,40,4
4,P11,40,9
4,P10,41,6
4,P14,41,7
4,P5,42,8
4,P17,42,13
4,P3,43,13
4,P13,43,13
4,P4,44,15
4,P7,44,7
4,P8,45,13
4,P15,45,10
4,P9,46,6
4,P10,46,4
4,P13,47,3
4,P15,47,1
4,P6,48,9
4,P7,48,3
4,P12,49,11
4,P18,49,9
4,P1,50,12
4,P4,50,5
5,P10,10,5
5,P11,10,3
5,P9,11,1
5,P15,11,3
5,P7,12,8
5,P12,12,5
5,P14,13,10
5,P16,13,7
5,P8,14,5
5,P17,14,8
5,P3,15,13
5,P6,15,13
5,P4,16,6
5,P13,16,11
5,P1,17,14
5,P18,17,9
5,P2,18,14
5,P5,18,9
5,P9,19,7
5,P14,19,5
5,P5,20,1
5,P13,20,3
5,P12,21,8
5,P18,21,3
5,P6,22,6
5,P11,22,11
5,P1,23,5
5,P7,23,10
5,P16,24,10
5,P17,24,9
5,P2,25,6
5,P4,25,8
5,P3,26,10
5,P10,26,15
5,P8,27,12
5,P15,27,15
5,P6,28,5
5,P9,28,8
5,P4,29,3
5,P8,29,1
5,P14,30,10
5,P16,30,5
5,P3,31,4
5,P10,31,4
5,P11,32,9
5,P12,32,10
5,P7,33,9
5,P15,33,5
5,P17,34,9
5,P18,34,12
5,P1,35,11
5,P5,35,14
5,P2,36,10
5,P13,36,15
5,P10,37,5
5,P18,37,2
5,P11,38,5
5,P17,38,3
5,P6,39,10
5,P8,39,9
5,P2,40,3
5,P5,40,4
5,P12,41,8
5,P15,41,7
5,P7,42,8
5,P14,42,11
5,P3,43,11
5,P13,43,6
5,P1,44,8
5,P16,44,13
5,P4,45,15
5,P9,45,16
5,P8,46,6
5,P18,46,8
5,P5,47,6
5,P17,47,8
5,P7,48,5
5,P11,48,9
5,P9,49,3
5,P10,49,11
5,P4,50,4
5,P14,50,7
6,P10,10,0
6,P13,10,0
6,P2,11,6
6,P3,11,5
6,P15,12,5
6,P17,12,3
6,P1,13,5
6,P14,13,8
6,P11,14,12
6,P16,14,6
6,P9,15,12
6,P18,15,11
6,P6,16,7
6,P12,16,9
6,P4,17,15
6,P5,17,13
6,P7,18,12
6,P8,18,15
6,P7,19,0
6,P16,19,4
6,P4,20,2
6,P5,20,2
6,P1,21,7
6,P3,21,9
6,P11,22,7
6,P12,22,5
6,P9,23,7
6,P15,23,10
6,P13,24,13
6,P17,24,11
6,P2,25,13
6,P8,25,6
6,P14,26,12
6,P18,26,10
6,P6,27,10
6,P10,27,16
6,P2,28,2
6,P14,28,1
6,P6,29,1
6,P16,29,9
6,P8,30,4
6,P9,30,6
6,P15,31,7
6,P18,31,4
6,P5,32,11
6,P10,32,4
6,P3,33,11
6,P11,33,10
6,P7,34,14
6,P12,34,11
6,P13,35,10
6,P17,35,10
6,P1,36,14
6,P4,36,15
6,P1,37,0
6,P14,37,8
6,P4,38,1
6,P5,38,5
6,P10,39,6
6,P17,39,3
6,P6,40,10
6,P13,40,4
6,P2,41,12
6,P12,41,6
6,P15,42,10
6,P16,42,12
6,P3,43,9
6,P7,43,8
6,P8,44,13
6,P18,44,12
6,P9,45,14
6,P11,45,11
6,P2,46,4
6,P11,46,0
6,P14,47,9
6,P16,47,4
6,P6,48,7
6,P15,48,5
6,P17,49,9
6,P18,49,4
6,P5,50,11
6,P7,50,6
7,P4,10,0
7,P16,10,1
7,P13,11,5
7,P17,11,7
7,P6,12,3
7,P15,12,2
7,P7,13,5
7,P10,13,6
7,P2,14,9
7,P18,14,12
7,P1,15,12
7,P3,15,9
7,P5,16,14
7,P11,16,9
7,P8,17,13
7,P9,17,12
7,P12,18,15
7,P14,18,10
7,P2,19,4
7,P5,19,2
7,P1,20,4
7,P16,20,9
7,P14,21,2
7,P17,21,9
7,P3,22,6
7,P6,22,9
7,P9,23,5
7,P15,23,10
7,P12,24,5
7,P13,24,12
7,P11,25,8
7,P18,25,10
7,P4,26,15
7,P10,26,12
7,P7,27,13
7,P8,27,9
7,P3,28,5
7,P5,28,8
7,P11,29,3
7,P14,29,7
7,P7,30,2
