simulationId,playerId,benchRound,gamesSinceLastBench
1,P1,6,1
1,P4,6,3
1,P14,6,2
1,P20,6,0
1,P2,7,4
1,P7,7,2
1,P11,7,5
1,P13,7,2
1,P5,8,2
1,P6,8,4
1,P12,8,4
1,P17,8,6
1,P9,9,5
1,P15,9,3
1,P16,9,4
1,P19,9,7
1,P3,10,7
1,P8,10,8
1,P10,10,4
1,P18,10,7
1,P7,11,3
1,P9,11,1
1,P16,11,1
1,P20,11,4
1,P5,12,3
1,P6,12,3
1,P13,12,4
1,P15,12,2
1,P8,13,2
1,P10,13,2
1,P12,13,4
1,P18,13,2
1,P3,14,3
1,P4,14,7
1,P17,14,5
1,P19,14,4
1,P1,15,8
1,P2,15,7
1,P11,15,7
1,P14,15,8
1,P5,16,3
1,P9,16,4
1,P10,16,2
1,P17,16,1
1,P7,17,5
1,P12,17,3
1,P14,17,1
1,P18,17,3
1,P3,18,3
1,P6,18,5
1,P11,18,2
1,P16,18,6
1,P1,19,3
1,P2,19,3
1,P8,19,5
1,P19,19,4
1,P4,20,5
1,P13,20,7
1,P15,20,7
1,P20,20,8
1,P2,21,1
1,P6,21,2
1,P13,21,0
1,P19,21,1
1,P8,22,2
1,P14,22,4
1,P17,22,5
1,P18,22,4
1,P1,23,3
1,P4,23,2
1,P15,23,2
1,P20,23,2
1,P5,24,7
1,P7,24,6
1,P9,24,7
1,P10,24,7
1,P3,25,6
1,P11,25,6
1,P12,25,7
1,P16,25,6
1,P2,26,4
1,P4,26,2
1,P10,26,1
1,P19,26,4
1,P1,27,3
1,P3,27,1
1,P15,27,3
1,P18,27,4
1,P6,28,6
1,P11,28,2
1,P12,28,2
1,P16,28,2
1,P5,29,4
1,P8,29,6
1,P9,29,4
1,P20,29,5
1,P7,30,5
1,P13,30,8
1,P14,30,7
1,P17,30,7
1,P5,31,1
1,P8,31,1
1,P10,31,4
1,P16,31,2
1,P4,32,5
1,P6,32,3
1,P9,32,2
1,P13,32,1
1,P2,33,6
1,P12,33,4
1,P15,33,5
1,P20,33,3
1,P3,34,6
1,P11,34,5
1,P17,34,3
1,P19,34,7
1,P1,35,7
1,P7,35,4
1,P14,35,4
1,P18,35,7
1,P7,36,0
1,P10,36,4
1,P16,36,4
1,P17,36,1
1,P6,37,4
1,P12,37,3
1,P13,37,4
1,P18,37,1
1,P2,38,4
1,P3,38,3
1,P14,38,2
1,P15,38,4
1,P1,39,3
1,P5,39,7
1,P9,39,6
1,P19,39,4
1,P4,40,7
1,P8,40,8
1,P11,40,5
1,P20,40,6
1,P2,41,2
1,P11,41,0
1,P13,41,3
1,P16,41,4
1,P7,42,5
1,P10,42,5
1,P15,42,3
1,P20,42,1
1,P5,43,3
1,P6,43,5
1,P18,43,5
1,P19,43,3
1,P1,44,4
1,P3,44,5
1,P4,44,3
1,P14,44,5
1,P8,45,4
1,P9,45,5
1,P12,45,7
1,P17,45,8
1,P4,46,1
1,P7,46,3
1,P9,46,0
1,P20,46,3
1,P8,47,1
1,P12,47,1
1,P13,47,5
1,P18,47,3
1,P11,48,6
1,P16,48,6
1,P17,48,2
1,P19,48,4
1,P3,49,4
1,P10,49,6
1,P14,49,4
1,P15,49,6
1,P1,50,5
1,P2,50,8
1,P5,50,6
1,P6,50,6
2,P10,6,1
2,P12,6,1
2,P18,6,3
2,P20,6,3
2,P1,7,5
2,P5,7,5
2,P6,7,4
2,P15,7,3
2,P3,8,3
2,P4,8,6
2,P16,8,4
2,P17,8,3
2,P2,9,3
2,P7,9,3
2,P9,9,5
2,P11,9,7
2,P8,10,4
2,P13,10,4
2,P14,10,6
2,P19,10,7
2,P7,11,1
2,P9,11,1
2,P17,11,2
2,P18,11,4
2,P2,12,2
2,P10,12,5
2,P13,12,1
2,P15,12,4
2,P4,13,4
2,P12,13,6
2,P16,13,4
2,P20,13,6
2,P1,14,6
2,P8,14,3
2,P11,14,4
2,P14,14,3
2,P3,15,6
2,P5,15,7
2,P6,15,7
2,P19,15,4
2,P1,16,1
2,P7,16,4
2,P11,16,1
2,P19,16,0
2,P2,17,4
2,P3,17,1
2,P6,17,1
2,P20,17,3
2,P5,18,2
2,P10,18,5
2,P13,18,5
2,P17,18,6
2,P12,19,5
2,P14,19,4
2,P15,19,6
