simulationId,playerId,benchRound,gamesSinceLastBench
1,P7,18,9
1,P12,19,3
1,P17,20,13
1,P11,21,8
1,P14,22,8
1,P13,23,13
1,P6,24,22
1,P16,25,19
1,P2,26,18
1,P15,27,9
1,P1,28,17
1,P3,29,24
1,P5,30,27
1,P9,31,19
1,P10,32,17
1,P8,33,16
1,P4,34,30
1,P8,35,1
1,P5,36,5
1,P11,37,15
1,P4,38,3
1,P9,39,7
1,P2,40,13
1,P3,41,11
1,P16,42,16
1,P7,43,24
1,P13,44,20
1,P15,45,17
1,P10,46,13
1,P1,47,18
1,P12,48,28
1,P6,49,24
1,P17,50,29
2,P10,18,10
2,P11,19,7
2,P17,20,14
2,P15,21,18
2,P8,22,7
2,P13,23,16
2,P2,24,13
2,P9,25,15
2,P16,26,17
2,P7,27,25
2,P14,28,23
2,P6,29,15
2,P12,30,14
2,P3,31,13
2,P1,32,19
2,P4,33,16
2,P5,34,30
2,P14,35,6
2,P17,36,15
2,P13,37,13
2,P15,38,16
2,P10,39,20
2,P11,40,20
2,P16,41,14
2,P7,42,14
2,P8,43,20
2,P1,44,11
2,P3,45,13
2,P6,46,16
2,P12,47,16
2,P9,48,22
2,P4,49,15
2,P2,50,25
3,P15,18,5
3,P8,19,14
3,P9,20,5
3,P14,21,7
3,P6,22,15
3,P4,23,7
3,P11,24,22
3,P13,25,14
3,P5,26,8
3,P3,27,18
3,P16,28,24
3,P17,29,17
3,P7,30,27
3,P2,31,21
3,P12,32,26
3,P10,33,25
3,P1,34,17
3,P3,35,7
3,P6,36,13
3,P1,37,2
3,P11,38,13
3,P14,39,17
3,P8,40,20
3,P7,41,10
3,P2,42,10
3,P17,43,13
3,P15,44,25
3,P4,45,21
3,P13,46,20
3,P16,47,18
3,P5,48,21
3,P10,49,15
3,P12,50,17
4,P17,18,13
4,P1,19,6
4,P14,20,9
4,P16,21,6
4,P5,22,8
4,P10,23,17
4,P7,24,6
4,P9,25,16
4,P6,26,10
4,P8,27,17
4,P13,28,25
4,P2,29,27
4,P15,30,22
4,P3,31,14
4,P12,32,28
4,P4,33,21
4,P11,34,27
4,P8,35,7
4,P14,36,15
4,P10,37,13
4,P4,38,4
4,P1,39,19
4,P12,40,7
4,P17,41,22
4,P6,42,15
4,P16,43,21
4,P2,44,14
4,P11,45,10
4,P5,46,23
4,P9,47,21
4,P15,48,17
4,P3,49,17
4,P13,50,21
5,P6,18,7
5,P16,19,13
5,P14,20,18
5,P17,21,9
5,P8,22,13
5,P3,23,15
5,P5,24,7
5,P7,25,12
5,P4,26,19
5,P9,27,22
5,P10,28,25
5,P2,29,19
5,P1,30,15
5,P11,31,13
5,P13,32,16
5,P15,33,19
5,P12,34,30
5,P9,35,7
5,P3,36,12
5,P10,37,8
5,P5,38,13
5,P4,39,12
5,P1,40,9
5,P16,41,21
5,P11,42,10
5,P17,43,21
5,P2,44,14
5,P7,45,19
5,P15,46,12
5,P13,47,14
5,P14,48,27
5,P6,49,30
5,P12,50,15
6,P9,18,11
6,P3,19,13
6,P13,20,17
6,P6,21,4
6,P17,22,13
6,P16,23,7
6,P7,24,22
6,P15,25,20
6,P10,26,16
6,P5,27,13
6,P12,28,17
6,P1,29,16
6,P4,30,15
6,P14,31,27
6,P11,32,24
6,P2,33,21
6,P8,34,16
6,P14,35,3
6,P7,36,11
6,P11,37,4
6,P6,38,16
6,P9,39,20
6,P15,40,14
6,P17,41,18
6,P5,42,14
6,P10,43,16
6,P13,44,23
6,P1,45,15
6,P3,46,26
6,P8,47,12
6,P16,48,24
6,P2,49,15
6,P4,50,19
7,P17,18,9
7,P12,19,11
7,P10,20,13
7,P1,21,19
7,P16,22,8
7,P6,23,8
7,P7,24,19
7,P13,25,19
7,P8,26,9
7,P2,27,14
7,P11,28,16
7,P3,29,26
7,P14,30,12
7,P9,31,15
7,P4,32,28
7,P15,33,23
7,P5,34,23
7,P10,35,14
7,P9,36,4
7,P7,37,12
7,P11,38,9
7,P14,39,8
7,P16,40,17
7,P13,41,15
7,P4,42,9
7,P12,43,23
7,P3,44,14
7,P8,45,18
7,P1,46,24
7,P6,47,23
7,P2,48,20
7,P5,49,14
7,P17,50,31
8,P10,18,4
8,P17,19,17
8,P9,20,12
8,P2,21,4
8,P3,22,6
8,P1,23,12
8,P11,24,18
8,P8,25,10
8,P7,26,23
8,P15,27,15
8,P5,28,23
8,P13,29,19
8,P12,30,12
8,P6,31,24
8,P16,32,28
8,P14,33,24
8,P4,34,21
8,P1,35,11
8,P6,36,4
8,P3,37,14
8,P13,38,8
8,P17,39,19
8,P2,40,18
8,P16,41,8
8,P15,42,14
8,P10,43,24
8,P8,44,18
8,P14,45,11
8,P12,46,15
8,P5,47,18
8,P7,48,21
8,P9,49,28
8,P11,50,25
9,P7,18,11
9,P16,19,3
9,P17,20,9
9,P3,21,16
9,P14,22,20
9,P13,23,13
9,P9,24,21
9,P5,25,16
9,P10,26,22
