simulationId,numPlayers,numCourts,rounds,avgGamesBetweenBenches,minGamesBetweenBenches,maxGamesBetweenBenches,theoreticalMax
139,20,4,50,4,0,8,4
140,20,4,50,4,0,8,4
141,20,4,50,4,0,8,4
142,20,4,50,4,0,8,4
143,20,4,50,4,0,8,4
144,20,4,50,4,0,8,4
145,20,4,50,4,0,8,4
146,20,4,50,4,0,8,4
147,20,4,50,4,0,8,4
148,20,4,50,4,0,8,4
149,20,4,50,4,0,8,4
150,20,4,50,4,0,8,4
151,20,4,50,4,0,8,4
152,20,4,50,4,0,8,4
153,20,4,50,4,0,8,4
154,20,4,50,4,0,8,4
155,20,4,50,4,0,8,4
156,20,4,50,4,0,8,4
157,20,4,50,4,0,8,4
158,20,4,50,4,0,8,4
159,20,4,50,4,0,8,4
160,20,4,50,4,0,8,4
161,20,4,50,4,0,8,4
162,20,4,50,4,0,8,4
163,20,4,50,4,0,8,4
164,20,4,50,4,0,8,4
165,20,4,50,4,0,8,4
166,20,4,50,4,0,8,4
167,20,4,50,4,0,8,4
168,20,4,50,4,0,8,4
169,20,4,50,4,0,8,4
170,20,4,50,4,0,8,4
171,20,4,50,4,0,8,4
172,20,4,50,4,0,8,4
173,20,4,50,4,0,8,4
174,20,4,50,4,0,8,4
175,20,4,50,4,0,8,4
176,20,4,50,4,0,8,4
177,20,4,50,4,0,8,4
178,20,4,50,4,0,8,4
179,20,4,50,4,0,8,4
180,20,4,50,4,0,8,4
181,20,4,50,4,0,8,4
182,20,4,50,4,0,8,4
183,20,4,50,4,0,8,4
184,20,4,50,4,0,8,4
185,20,4,50,4,0,8,4
186,20,4,50,4,0,8,4
187,20,4,50,4,0,8,4
188,20,4,50,4,0,8,4
189,20,4,50,4,0,8,4
190,20,4,50,4,0,8,4
191,20,4,50,4,0,8,4
192,20,4,50,4,0,8,4
193,20,4,50,4,0,8,4
194,20,4,50,4,0,8,4
195,20,4,50,4,0,8,4
196,20,4,50,4,0,8,4
197,20,4,50,4,0,8,4
198,20,4,50,4,0,8,4
199,20,4,50,4,0,8,4
200,20,4,50,4,0,8,4
201,20,4,50,4,0,8,4
202,20,4,50,4,0,8,4
203,20,4,50,4,0,8,4
204,20,4,50,4,0,8,4
205,20,4,50,4,0,8,4
206,20,4,50,4,0,8,4
207,20,4,50,4,0,8,4
208,20,4,50,4,0,8,4
209,20,4,50,4,0,8,4
210,20,4,50,4,0,8,4
211,20,4,50,4,0,8,4
212,20,4,50,4,0,8,4
213,20,4,50,4,0,8,4
214,20,4,50,4,0,8,4
215,20,4,50,4,0,8,4
216,20,4,50,4,0,8,4
217,20,4,50,4,0,8,4
218,20,4,50,4,0,8,4
219,20,4,50,4,0,8,4
220,20,4,50,4,0,8,4
221,20,4,50,4,0,8,4
222,20,4,50,4,0,8,4
223,20,4,50,4,0,8,4
224,20,4,50,4,0,8,4
225,20,4,50,4,0,8,4
226,20,4,50,4,0,8,4
227,20,4,50,4,0,8,4
228,20,4,50,4,0,8,4
229,20,4,50,4,0,8,4
230,20,4,50,4,0,8,4
231,20,4,50,4,0,8,4
232,20,4,50,4,0,8,4
233,20,4,50,4,0,8,4
234,20,4,50,4,0,8,4
235,20,4,50,4,0,8,4
236,20,4,50,4,0,8,4
237,20,4,50,4,0,8,4
238,20,4,50,4,0,8,4
239,20,4,50,4,0,8,4
240,20,4,50,4,0,8,4
241,20,4,50,4,0,8,4
242,20,4,50,4,0,8,4
243,20,4,50,4,0,8,4
244,20,4,50,4,0,8,4
245,20,4,50,4,0,8,4
246,20,4,50,4,0,8,4
247,20,4,50,4,0,8,4
248,20,4,50,4,0,8,4
249,20,4,50,4,0,8,4
250,20,4,50,4,0,8,4
251,20,4,50,4,0,8,4
252,20,4,50,4,0,8,4
253,20,4,50,4,0,8,4
254,20,4,50,4,0,8,4
255,20,4,50,4,0,8,4
256,20,4,50,4,0,8,4
257,20,4,50,4,0,8,4
258,20,4,50,4,0,8,4
259,20,4,50,4,0,8,4
260,20,4,50,4,0,8,4
261,20,4,50,4,0,8,4
262,20,4,50,4,0,8,4
263,20,4,50,4,0,8,4
264,20,4,50,4,0,8,4
265,20,4,50,4,0,8,4
266,20,4,50,4,0,8,4
267,20,4,50,4,0,8,4
268,20,4,50,4,0,8,4
269,20,4,50,4,0,8,4
270,20,4,50,4,0,8,4
271,20,4,50,4,0,8,4
272,20,4,50,4,0,8,4
273,20,4,50,4,0,8,4
274,20,4,50,4,0,8,4
275,20,4,50,4,0,8,4
276,20,4,50,4,0,8,4
277,20,4,50,4,0,8,4
278,20,4,50,4,0,8,4
279,20,4,50,4,0,8,4
280,20,4,50,4,0,8,4
281,20,4,50,4,0,8,4
282,20,4,50,4,0,8,4
283,20,4,50,4,0,8,4
284,20,4,50,4,0,8,4
285,20,4,50,4,0,8,4
286,20,4,50,4,0,8,4
287,20,4,50,4,0,8,4
288,20,4,50,4,0,8,4
289,20,4,50,4,0,8,4
290,20,4,50,4,0,8,4
291,20,4,50,4,0,8,4
292,20,4,50,4,0,8,4
293,20,4,50,4,0,8,4
294,20,4,50,4,0,8,4
295,20,4,50,4,0,8,4
296,20,4,50,4,0,8,4
297,20,4,50,4,0,8,4
298,20,4,50,4,0,8,4
299,20,4,50,4,0,8,4
300,20,4,50,4,0,8,4
301,20,4,50,4,0,8,4
302,20,4,50,4,0,8,4
303,20,4,50,4,0,8,4
304,20,4,50,4,0,8,4
305,20,4,50,4,0,8,4
306,20,4,50,4,0,8,4
307,20,4,50,4,0,8,4
308,20,4,50,4,0,8,4
309,20,4,50,4,0,8,4
310,20,4,50,4,0,8,4
311,20,4,50,4,0,8,4
312,20,4,50,4,0,8,4
313,20,4,50,4,0,8,4
314,20,4,50,4,0,8,4
315,20,4,50,4,0,8,4
316,20,4,50,4,0,8,4
317,20,4,50,4,0,8,4
318,20,4,50,4,0,8,4
319,20,4,50,4,0,8,4
320,20,4,50,4,0,8,4
321,20,4,50,4,0,8,4
322,20,4,50,4,0,8,4
323,20,4,50,4,0,8,4
324,20,4,50,4,0,8,4
325,20,4,50,4,0,8,4
326,20,4,50,4,0,8,4
327,20,4,50,4,0,8,4
328,20,4,50,4,0,8,4
329,20,4,50,4,0,8,4
330,20,4,50,4,0,8,4
331,20,4,50,4,0,8,4
332,20,4,50,4,0,8,4
333,20,4,50,4,0,8,4
334,20,4,50,4,0,8,4
335,20,4,50,4,0,8,4
336,20,4,50,4,0,8,4
337,20,4,50,4,0,8,4
338,20,4,50,4,0,8,4
339,20,4,50,4,0,8,4
340,20,4,50,4,0,8,4
341,20,4,50,4,0,8,4
342,20,4,50,4,0,8,4
343,20,4,50,4,0,8,4
344,20,4,50,4,0,8,4
345,20,4,50,4,0,8,4
346,20,4,50,4,0,8,4
347,20,4,50,4,0,8,4
348,20,4,50,4,0,8,4
349,20,4,50,4,0,8,4
350,20,4,50,4,0,8,4
351,20,4,50,4,0,8,4
352,20,4,50,4,0,8,4
353,20,4,50,4,0,8,4
354,20,4,50,4,0,8,4
355,20,4,50,4,0,8,4
356,20,4,50,4,0,8,4
357,20,4,50,4,0,8,4
358,20,4,50,4,0,8,4
359,20,4,50,4,0,8,4
360,20,4,50,4,0,8,4
361,20,4,50,4,0,8,4
362,20,4,50,4,0,8,4
363,20,4,50,4,0,8,4
364,20,4,50,4,0,8,4
365,20,4,50,4,0,8,4
366,20,4,50,4,0,8,4
367,20,4,50,4,0,8,4
368,20,4,50,4,0,8,4
369,20,4,50,4,0,8,4
370,20,4,50,4,0,8,4
371,20,4,50,4,0,8,4
372,20,4,50,4,0,8,4
373,20,4,50,4,0,8,4
374,20,4,50,4,0,8,4
375,20,4,50,4,0,8,4
376,20,4,50,4,0,8,4
377,20,4,50,4,0,8,4
378,20,4,50,4,0,8,4
379,20,4,50,4,0,8,4
380,20,4,50,4,0,8,4
381,20,4,50,4,0,8,4
382,20,4,50,4,0,8,4
383,20,4,50,4,0,8,4
384,20,4,50,4,0,8,4
385,20,4,50,4,0,8,4
386,20,4,50,4,0,8,4
387,20,4,50,4,0,8,4
388,20,4,50,4,0,8,4
389,20,4,50,4,0,8,4
390,20,4,50,4,0,8,4
391,20,4,50,4,0,8,4
392,20,4,50,4,0,8,4
393,20,4,50,4,0,8,4
394,20,4,50,4,0,8,4
395,20,4,50,4,0,8,4
396,20,4,50,4,0,8,4
397,20,4,50,4,0,8,4
398,20,4,50,4,0,8,4
399,20,4,50,4,0,8,4
400,20,4,50,4,0,8,4
401,20,4,50,4,0,8,4
402,20,4,50,4,0,8,4
403,20,4,50,4,0,8,4
404,20,4,50,4,0,8,4
405,20,4,50,4,0,8,4
406,20,4,50,4,0,8,4
407,20,4,50,4,0,8,4
408,20,4,50,4,0,8,4
409,20,4,50,4,0,8,4
410,20,4,50,4,0,8,4
411,20,4,50,4,0,8,4
412,20,4,50,4,0,8,4
413,20,4,50,4,0,8,4
414,20,4,50,4,0,8,4
415,20,4,50,4,0,8,4
416,20,4,50,4,0,8,4
417,20,4,50,4,0,8,4
418,20,4,50,4,0,8,4
419,20,4,50,4,0,8,4
420,20,4,50,4,0,8,4
421,20,4,50,4,0,8,4
422,20,4,50,4,0,8,4
423,20,4,50,4,0,8,4
424,20,4,50,4,0,8,4
425,20,4,50,4,0,8,4
426,20,4,50,4,0,8,4
427,20,4,50,4,0,8,4
428,20,4,50,4,0,8,4
429,20,4,50,4,0,8,4
430,20,4,50,4,0,8,4
431,20,4,50,4,0,8,4
432,20,4,50,4,0,8,4
433,20,4,50,4,0,8,4
434,20,4,50,4,0,8,4
435,20,4,50,4,0,8,4
436,20,4,50,4,0,8,4
437,20,4,50,4,0,8,4
438,20,4,50,4,0,8,4
439,20,4,50,4,0,8,4
440,20,4,50,4,0,8,4
441,20,4,50,4,0,8,4
442,20,4,50,4,0,8,4
443,20,4,50,4,0,8,4
444,20,4,50,4,0,8,4
445,20,4,50,4,0,8,4
446,20,4,50,4,0,8,4
447,20,4,50,4,0,8,4
448,20,4,50,4,0,8,4
449,20,4,50,4,0,8,4
450,20,4,50,4,0,8,4
451,20,4,50,4,0,8,4
452,20,4,50,4,0,8,4
453,20,4,50,4,0,8,4
454,20,4,50,4,0,8,4
455,20,4,50,4,0,8,4
456,20,4,50,4,0,8,4
457,20,4,50,4,0,8,4
458,20,4,50,4,0,8,4
459,20,4,50,4,0,8,4
460,20,4,50,4,0,8,4
461,20,4,50,4,0,8,4
462,20,4,50,4,0,8,4
463,20,4,50,4,0,8,4
464,20,4,50,4,0,8,4
465,20,4,50,4,0,8,4
466,20,4,50,4,0,8,4
467,20,4,50,4,0,8,4
468,20,4,50,4,0,8,4
469,20,4,50,4,0,8,4
470,20,4,50,4,0,8,4
471,20,4,50,4,0,8,4
472,20,4,50,4,0,8,4
473,20,4,50,4,0,8,4
474,20,4,50,4,0,8,4
475,20,4,50,4,0,8,4
476,20,4,50,4,0,8,4
477,20,4,50,4,0,8,4
478,20,4,50,4,0,8,4
479,20,4,50,4,0,8,4
480,20,4,50,4,0,8,4
481,20,4,50,4,0,8,4
482,20,4,50,4,0,8,4
483,20,4,50,4,0,8,4
484,20,4,50,4,0,8,4
485,20,4,50,4,0,8,4
486,20,4,50,4,0,8,4
487,20,4,50,4,0,8,4
488,20,4,50,4,0,8,4
489,20,4,50,4,0,8,4
490,20,4,50,4,0,8,4
491,20,4,50,4,0,8,4
492,20,4,50,4,0,8,4
493,20,4,50,4,0,8,4
494,20,4,50,4,0,8,4
495,20,4,50,4,0,8,4
496,20,4,50,4,0,8,4
497,20,4,50,4,0,8,4
498,20,4,50,4,0,8,4
499,20,4,50,4,0,8,4
500,20,4,50,4,0,8,4
501,20,4,50,4,0,8,4
502,20,4,50,4,0,8,4
503,20,4,50,4,0,8,4
504,20,4,50,4,0,8,4
505,20,4,50,4,0,8,4
506,20,4,50,4,0,8,4
507,20,4,50,4,0,8,4
508,20,4,50,4,0,8,4
509,20,4,50,4,0,8,4
510,20,4,50,4,0,8,4
511,20,4,50,4,0,8,4
512,20,4,50,4,0,8,4
513,20,4,50,4,0,8,4
514,20,4,50,4,0,8,4
515,20,4,50,4,0,8,4
516,20,4,50,4,0,8,4
517,20,4,50,4,0,8,4
518,20,4,50,4,0,8,4
519,20,4,50,4,0,8,4
520,20,4,50,4,0,8,4
521,20,4,50,4,0,8,4
522,20,4,50,4,0,8,4
523,20,4,50,4,0,8,4
524,20,4,50,4,0,8,4
525,20,4,50,4,0,8,4
526,20,4,50,4,0,8,4
527,20,4,50,4,0,8,4
528,20,4,50,4,0,8,4
529,20,4,50,4,0,8,4
530,20,4,50,4,0,8,4
531,20,4,50,4,0,8,4
532,20,4,50,4,0,8,4
533,20,4,50,4,0,8,4
534,20,4,50,4,0,8,4
535,20,4,50,4,0,8,4
536,20,4,50,4,0,8,4
537,20,4,50,4,0,8,4
538,20,4,50,4,0,8,4
539,20,4,50,4,0,8,4
540,20,4,50,4,0,8,4
541,20,4,50,4,0,8,4
542,20,4,50,4,0,8,4
543,20,4,50,4,0,8,4
544,20,4,50,4,0,8,4
545,20,4,50,4,0,8,4
546,20,4,50,4,0,8,4
547,20,4,50,4,0,8,4
548,20,4,50,4,0,8,4
549,20,4,50,4,0,8,4
550,20,4,50,4,0,8,4
551,20,4,50,4,0,8,4
552,20,4,50,4,0,8,4
553,20,4,50,4,0,8,4
554,20,4,50,4,0,8,4
555,20,4,50,4,0,8,4
556,20,4,50,4,0,8,4
557,20,4,50,4,0,8,4
558,20,4,50,4,0,8,4
559,20,4,50,4,0,8,4
560,20,4,50,4,0,8,4
561,20,4,50,4,0,8,4
562,20,4,50,4,0,8,4
563,20,4,50,4,0,8,4
564,20,4,50,4,0,8,4
565,20,4,50,4,0,8,4
566,20,4,50,4,0,8,4
567,20,4,50,4,0,8,4
568,20,4,50,4,0,8,4
569,20,4,50,4,0,8,4
570,20,4,50,4,0,8,4
571,20,4,50,4,0,8,4
572,20,4,50,4,0,8,4
573,20,4,50,4,0,8,4
574,20,4,50,4,0,8,4
575,20,4,50,4,0,8,4
576,20,4,50,4,0,8,4
577,20,4,50,4,0,8,4
578,20,4,50,4,0,8,4
579,20,4,50,4,0,8,4
580,20,4,50,4,0,8,4
581,20,4,50,4,0,8,4
582,20,4,50,4,0,8,4
583,20,4,50,4,0,8,4
584,20,4,50,4,0,8,4
585,20,4,50,4,0,8,4
586,20,4,50,4,0,8,4
587,20,4,50,4,0,8,4
588,20,4,50,4,0,8,4
589,20,4,50,4,0,8,4
590,20,4,50,4,0,8,4
591,20,4,50,4,0,8,4
592,20,4,50,4,0,8,4
593,20,4,50,4,0,8,4
594,20,4,50,4,0,8,4
595,20,4,50,4,0,8,4
596,20,4,50,4,0,8,4
597,20,4,50,4,0,8,4
598,20,4,50,4,0,8,4
599,20,4,50,4,0,8,4
600,20,4,50,4,0,8,4
601,20,4,50,4,0,8,4
602,20,4,50,4,0,8,4
603,20,4,50,4,0,8,4
604,20,4,50,4,0,8,4
605,20,4,50,4,0,8,4
606,20,4,50,4,0,8,4
607,20,4,50,4,0,8,4
608,20,4,50,4,0,8,4
609,20,4,50,4,0,8,4
610,20,4,50,4,0,8,4
611,20,4,50,4,0,8,4
612,20,4,50,4,0,8,4
613,20,4,50,4,0,8,4
614,20,4,50,4,0,8,4
615,20,4,50,4,0,8,4
616,20,4,50,4,0,8,4
617,20,4,50,4,0,8,4
618,20,4,50,4,0,8,4
619,20,4,50,4,0,8,4
620,20,4,50,4,0,8,4
621,20,4,50,4,0,8,4
622,20,4,50,4,0,8,4
623,20,4,50,4,0,8,4
624,20,4,50,4,0,8,4
625,20,4,50,4,0,8,4
626,20,4,50,4,0,8,4
627,20,4,50,4,0,8,4
628,20,4,50,4,0,8,4
629,20,4,50,4,0,8,4
630,20,4,50,4,0,8,4
631,20,4,50,4,0,8,4
632,20,4,50,4,0,8,4
633,20,4,50,4,0,8,4
634,20,4,50,4,0,8,4
635,20,4,50,4,0,8,4
636,20,4,50,4,0,8,4
637,20,4,50,4,0,8,4
638,20,4,50,4,0,8,4
639,20,4,50,4,0,8,4
640,20,4,50,4,0,8,4
641,20,4,50,4,0,8,4
642,20,4,50,4,0,8,4
643,20,4,50,4,0,8,4
644,20,4,50,4,0,8,4
645,20,4,50,4,0,8,4
646,20,4,50,4,0,8,4
647,20,4,50,4,0,8,4
648,20,4,50,4,0,8,4
649,20,4,50,4,0,8,4
650,20,4,50,4,0,8,4
651,20,4,50,4,0,8,4
652,20,4,50,4,0,8,4
653,20,4,50,4,0,8,4
654,20,4,50,4,0,8,4
655,20,4,50,4,0,8,4
656,20,4,50,4,0,8,4
657,20,4,50,4,0,8,4
658,20,4,50,4,0,8,4
659,20,4,50,4,0,8,4
660,20,4,50,4,0,8,4
661,20,4,50,4,0,8,4
662,20,4,50,4,0,8,4
663,20,4,50,4,0,8,4
664,20,4,50,4,0,8,4
665,20,4,50,4,0,8,4
666,20,4,50,4,0,8,4
667,20,4,50,4,0,8,4
668,20,4,50,4,0,8,4
669,20,4,50,4,0,8,4
670,20,4,50,4,0,8,4
671,20,4,50,4,0,8,4
672,20,4,50,4,0,8,4
673,20,4,50,4,0,8,4
674,20,4,50,4,0,8,4
675,20,4,50,4,0,8,4
676,20,4,50,4,0,8,4
677,20,4,50,4,0,8,4
678,20,4,50,4,0,8,4
679,20,4,50,4,0,8,4
680,20,4,50,4,0,8,4
681,20,4,50,4,0,8,4
682,20,4,50,4,0,8,4
683,20,4,50,4,0,8,4
684,20,4,50,4,0,8,4
685,20,4,50,4,0,8,4
686,20,4,50,4,0,8,4
687,20,4,50,4,0,8,4
688,20,4,50,4,0,8,4
689,20,4,50,4,0,8,4
690,20,4,50,4,0,8,4
691,20,4,50,4,0,8,4
692,20,4,50,4,0,8,4
693,20,4,50,4,0,8,4
694,20,4,50,4,0,8,4
695,20,4,50,4,0,8,4
696,20,4,50,4,0,8,4
697,20,4,50,4,0,8,4
698,20,4,50,4,0,8,4
699,20,4,50,4,0,8,4
700,20,4,50,4,0,8,4
701,20,4,50,4,0,8,4
702,20,4,50,4,0,8,4
703,20,4,50,4,0,8,4
704,20,4,50,4,0,8,4
705,20,4,50,4,0,8,4
706,20,4,50,4,0,8,4
707,20,4,50,4,0,8,4
708,20,4,50,4,0,8,4
709,20,4,50,4,0,8,4
710,20,4,50,4,0,8,4
711,20,4,50,4,0,8,4
712,20,4,50,4,0,8,4
713,20,4,50,4,0,8,4
714,20,4,50,4,0,8,4
715,20,4,50,4,0,8,4
716,20,4,50,4,0,8,4
717,20,4,50,4,0,8,4
718,20,4,50,4,0,8,4
719,20,4,50,4,0,8,4
720,20,4,50,4,0,8,4
721,20,4,50,4,0,8,4
722,20,4,50,4,0,8,4
723,20,4,50,4,0,8,4
724,20,4,50,4,0,8,4
725,20,4,50,4,0,8,4
726,20,4,50,4,0,8,4
727,20,4,50,4,0,8,4
728,20,4,50,4,0,8,4
729,20,4,50,4,0,8,4
730,20,4,50,4,0,8,4
731,20,4,50,4,0,8,4
732,20,4,50,4,0,8,4
733,20,4,50,4,0,8,4
734,20,4,50,4,0,8,4
735,20,4,50,4,0,8,4
736,20,4,50,4,0,8,4
737,20,4,50,4,0,8,4
738,20,4,50,4,0,8,4
739,20,4,50,4,0,8,4
740,20,4,50,4,0,8,4
741,20,4,50,4,0,8,4
742,20,4,50,4,0,8,4
743,20,4,50,4,0,8,4
744,20,4,50,4,0,8,4
745,20,4,50,4,0,8,4
746,20,4,50,4,0,8,4
747,20,4,50,4,0,8,4
748,20,4,50,4,0,8,4
749,20,4,50,4,0,8,4
750,20,4,50,4,0,8,4
751,20,4,50,4,0,8,4
752,20,4,50,4,0,8,4
753,20,4,50,4,0,8,4
754,20,4,50,4,0,8,4
755,20,4,50,4,0,8,4
756,20,4,50,4,0,8,4
757,20,4,50,4,0,8,4
758,20,4,50,4,0,8,4
759,20,4,50,4,0,8,4
760,20,4,50,4,0,8,4
761,20,4,50,4,0,8,4
762,20,4,50,4,0,8,4
763,20,4,50,4,0,8,4
764,20,4,50,4,0,8,4
765,20,4,50,4,0,8,4
766,20,4,50,4,0,8,4
767,20,4,50,4,0,8,4
768,20,4,50,4,0,8,4
769,20,4,50,4,0,8,4
770,20,4,50,4,0,8,4
771,20,4,50,4,0,8,4
772,20,4,50,4,0,8,4
773,20,4,50,4,0,8,4
774,20,4,50,4,0,8,4
775,20,4,50,4,0,8,4
776,20,4,50,4,0,8,4
777,20,4,50,4,0,8,4
778,20,4,50,4,0,8,4
779,20,4,50,4,0,8,4
780,20,4,50,4,0,8,4
781,20,4,50,4,0,8,4
782,20,4,50,4,0,8,4
783,20,4,50,4,0,8,4
784,20,4,50,4,0,8,4
785,20,4,50,4,0,8,4
786,20,4,50,4,0,8,4
787,20,4,50,4,0,8,4
788,20,4,50,4,0,8,4
789,20,4,50,4,0,8,4
790,20,4,50,4,0,8,4
791,20,4,50,4,0,8,4
792,20,4,50,4,0,8,4
793,20,4,50,4,0,8,4
794,20,4,50,4,0,8,4
795,20,4,50,4,0,8,4
796,20,4,50,4,0,8,4
797,20,4,50,4,0,8,4
798,20,4,50,4,0,8,4
799,20,4,50,4,0,8,4
800,20,4,50,4,0,8,4
801,20,4,50,4,0,8,4
802,20,4,50,4,0,8,4
803,20,4,50,4,0,8,4
804,20,4,50,4,0,8,4
805,20,4,50,4,0,8,4
806,20,4,50,4,0,8,4
807,20,4,50,4,0,8,4
808,20,4,50,4,0,8,4
809,20,4,50,4,0,8,4
810,20,4,50,4,0,8,4
811,20,4,50,4,0,8,4
812,20,4,50,4,0,8,4
813,20,4,50,4,0,8,4
814,20,4,50,4,0,8,4
815,20,4,50,4,0,8,4
816,20,4,50,4,0,8,4
817,20,4,50,4,0,8,4
818,20,4,50,4,0,8,4
819,20,4,50,4,0,8,4
820,20,4,50,4,0,8,4
821,20,4,50,4,0,8,4
822,20,4,50,4,0,8,4
823,20,4,50,4,0,8,4
824,20,4,50,4,0,8,4
825,20,4,50,4,0,8,4
826,20,4,50,4,0,8,4
827,20,4,50,4,0,8,4
828,20,4,50,4,0,8,4
829,20,4,50,4,0,8,4
830,20,4,50,4,0,8,4
831,20,4,50,4,0,8,4
832,20,4,50,4,0,8,4
833,20,4,50,4,0,8,4
834,20,4,50,4,0,8,4
835,20,4,50,4,0,8,4
836,20,4,50,4,0,8,4
837,20,4,50,4,0,8,4
838,20,4,50,4,0,8,4
839,20,4,50,4,0,8,4
840,20,4,50,4,0,8,4
841,20,4,50,4,0,8,4
842,20,4,50,4,0,8,4
843,20,4,50,4,0,8,4
844,20,4,50,4,0,8,4
845,20,4,50,4,0,8,4
846,20,4,50,4,0,8,4
847,20,4,50,4,0,8,4
848,20,4,50,4,0,8,4
849,20,4,50,4,0,8,4
850,20,4,50,4,0,8,4
851,20,4,50,4,0,8,4
852,20,4,50,4,0,8,4
853,20,4,50,4,0,8,4
854,20,4,50,4,0,8,4
855,20,4,50,4,0,8,4
856,20,4,50,4,0,8,4
857,20,4,50,4,0,8,4
858,20,4,50,4,0,8,4
859,20,4,50,4,0,8,4
860,20,4,50,4,0,8,4
861,20,4,50,4,0,8,4
862,20,4,50,4,0,8,4
863,20,4,50,4,0,8,4
864,20,4,50,4,0,8,4
865,20,4,50,4,0,8,4
866,20,4,50,4,0,8,4
