simulationId,numPlayers,numCourts,rounds,avgGamesBetweenBenches,minGamesBetweenBenches,maxGamesBetweenBenches,theoreticalMax
113,17,4,50,15.515151515151516,1,30,16
114,17,4,50,15.93939393939394,1,32,16
115,17,4,50,15.757575757575758,1,28,16
116,17,4,50,15.666666666666666,4,29,16
117,17,4,50,15.636363636363637,2,30,16
118,17,4,50,15.93939393939394,3,28,16
119,17,4,50,15.787878787878787,0,31,16
120,17,4,50,15.606060606060606,3,27,16
121,17,4,50,15.545454545454545,2,30,16
122,17,4,50,15.909090909090908,3,27,16
123,17,4,50,16,3,29,16
124,17,4,50,15.575757575757576,2,30,16
125,17,4,50,15.818181818181818,1,29,16
126,17,4,50,15.848484848484848,5,27,16
127,17,4,50,15.666666666666666,1,27,16
128,17,4,50,15.575757575757576,4,31,16
129,17,4,50,15.666666666666666,7,30,16
130,17,4,50,15.575757575757576,4,28,16
131,17,4,50,15.909090909090908,1,29,16
132,17,4,50,15.818181818181818,2,29,16
133,17,4,50,15.515151515151516,2,26,16
134,17,4,50,15.93939393939394,0,29,16
135,17,4,50,15.787878787878787,3,30,16
136,17,4,50,15.909090909090908,5,30,16
137,17,4,50,15.969696969696969,3,29,16
138,17,4,50,15.757575757575758,4,27,16
139,17,4,50,15.575757575757576,3,31,16
140,17,4,50,15.787878787878787,0,31,16
141,17,4,50,15.969696969696969,3,27,16
142,17,4,50,15.818181818181818,4,31,16
143,17,4,50,15.848484848484848,1,27,16
144,17,4,50,15.878787878787879,0,29,16
145,17,4,50,15.727272727272727,2,30,16
146,17,4,50,16,3,29,16
147,17,4,50,15.636363636363637,4,26,16
148,17,4,50,15.575757575757576,1,29,16
149,17,4,50,15.545454545454545,2,28,16
150,17,4,50,15.575757575757576,0,28,16
151,17,4,50,15.757575757575758,4,29,16
152,17,4,50,15.606060606060606,5,32,16
153,17,4,50,16,2,30,16
154,17,4,50,15.787878787878787,2,29,16
155,17,4,50,15.787878787878787,2,29,16
156,17,4,50,15.515151515151516,2,27,16
157,17,4,50,15.696969696969697,2,27,16
158,17,4,50,15.727272727272727,2,29,16
159,17,4,50,15.848484848484848,3,31,16
160,17,4,50,15.636363636363637,4,31,16
161,17,4,50,15.515151515151516,5,29,16
162,17,4,50,15.848484848484848,2,30,16
163,17,4,50,15.727272727272727,1,26,16
164,17,4,50,15.515151515151516,2,29,16
165,17,4,50,15.666666666666666,1,29,16
166,17,4,50,16,4,30,16
167,17,4,50,16,6,29,16
168,17,4,50,15.878787878787879,5,27,16
169,17,4,50,15.545454545454545,4,31,16
170,17,4,50,15.909090909090908,5,31,16
171,17,4,50,15.969696969696969,4,30,16
172,17,4,50,15.515151515151516,0,26,16
173,17,4,50,15.545454545454545,3,31,16
174,17,4,50,15.787878787878787,4,31,16
175,17,4,50,15.757575757575758,2,31,16
176,17,4,50,15.727272727272727,1,29,16
177,17,4,50,15.818181818181818,3,29,16
178,17,4,50,15.969696969696969,3,31,16
179,17,4,50,15.606060606060606,1,30,16
180,17,4,50,15.848484848484848,4,31,16
181,17,4,50,15.606060606060606,3,27,16
182,17,4,50,15.969696969696969,0,29,16
183,17,4,50,15.575757575757576,2,29,16
184,17,4,50,15.696969696969697,7,31,16
185,17,4,50,15.545454545454545,1,30,16
186,17,4,50,15.969696969696969,1,29,16
187,17,4,50,15.818181818181818,2,29,16
188,17,4,50,15.818181818181818,3,28,16
189,17,4,50,15.848484848484848,2,29,16
190,17,4,50,15.666666666666666,1,30,16
191,17,4,50,15.575757575757576,2,29,16
192,17,4,50,15.818181818181818,3,31,16
193,17,4,50,16,3,31,16
194,17,4,50,15.787878787878787,5,31,16
195,17,4,50,15.93939393939394,1,31,16
196,17,4,50,15.787878787878787,3,31,16
197,17,4,50,15.727272727272727,1,28,16
198,17,4,50,15.727272727272727,2,30,16
199,17,4,50,15.757575757575758,3,29,16
200,17,4,50,15.575757575757576,1,30,16
201,17,4,50,15.909090909090908,2,30,16
202,17,4,50,16,3,29,16
203,17,4,50,15.515151515151516,0,29,16
204,17,4,50,15.727272727272727,2,28,16
205,17,4,50,15.727272727272727,0,26,16
206,17,4,50,15.787878787878787,1,31,16
207,17,4,50,15.666666666666666,5,30,16
208,17,4,50,15.575757575757576,2,25,16
209,17,4,50,15.848484848484848,4,28,16
210,17,4,50,15.818181818181818,1,26,16
211,17,4,50,15.757575757575758,1,30,16
212,17,4,50,15.606060606060606,0,32,16
213,17,4,50,15.696969696969697,5,29,16
214,17,4,50,15.93939393939394,4,30,16
215,17,4,50,15.787878787878787,0,31,16
216,17,4,50,15.93939393939394,2,27,16
217,17,4,50,15.727272727272727,1,28,16
218,17,4,50,15.515151515151516,4,30,16
219,17,4,50,15.696969696969697,1,31,16
220,17,4,50,15.696969696969697,2,30,16
221,17,4,50,15.818181818181818,2,29,16
222,17,4,50,15.787878787878787,1,30,16
223,17,4,50,15.696969696969697,2,28,16
224,17,4,50,15.818181818181818,1,29,16
225,17,4,50,15.575757575757576,3,27,16
226,17,4,50,15.93939393939394,2,31,16
227,17,4,50,15.606060606060606,4,27,16
228,17,4,50,15.636363636363637,3,31,16
229,17,4,50,15.848484848484848,1,29,16
230,17,4,50,15.696969696969697,1,31,16
231,17,4,50,15.606060606060606,3,25,16
232,17,4,50,15.666666666666666,1,31,16
233,17,4,50,15.696969696969697,2,26,16
234,17,4,50,15.878787878787879,0,31,16
235,17,4,50,15.515151515151516,1,31,16
236,17,4,50,15.93939393939394,3,28,16
237,17,4,50,15.696969696969697,2,31,16
238,17,4,50,15.848484848484848,3,30,16
239,17,4,50,15.909090909090908,6,27,16
240,17,4,50,15.727272727272727,3,28,16
241,17,4,50,15.909090909090908,4,32,16
242,17,4,50,15.909090909090908,1,31,16
243,17,4,50,15.818181818181818,1,30,16
244,17,4,50,15.727272727272727,1,29,16
245,17,4,50,15.787878787878787,4,30,16
246,17,4,50,15.757575757575758,3,30,16
247,17,4,50,15.787878787878787,1,31,16
248,17,4,50,15.515151515151516,0,30,16
249,17,4,50,15.727272727272727,1,31,16
250,17,4,50,15.727272727272727,2,29,16
251,17,4,50,15.909090909090908,4,31,16
252,17,4,50,15.545454545454545,1,30,16
253,17,4,50,15.606060606060606,6,26,16
254,17,4,50,15.727272727272727,0,30,16
255,17,4,50,15.606060606060606,5,29,16
256,17,4,50,15.757575757575758,2,27,16
257,17,4,50,15.545454545454545,0,28,16
258,17,4,50,15.636363636363637,3,29,16
259,17,4,50,15.515151515151516,5,32,16
260,17,4,50,15.515151515151516,4,27,16
261,17,4,50,15.575757575757576,5,31,16
262,17,4,50,16,4,29,16
263,17,4,50,15.878787878787879,5,29,16
264,17,4,50,15.515151515151516,2,28,16
265,17,4,50,15.757575757575758,0,29,16
266,17,4,50,15.878787878787879,6,29,16
267,17,4,50,16,1,30,16
268,17,4,50,15.545454545454545,7,30,16
269,17,4,50,16,4,29,16
270,17,4,50,15.969696969696969,1,31,16
271,17,4,50,15.666666666666666,2,30,16
272,17,4,50,15.727272727272727,0,30,16
273,17,4,50,15.93939393939394,3,32,16
274,17,4,50,15.878787878787879,3,30,16
275,17,4,50,15.848484848484848,2,28,16
276,17,4,50,15.787878787878787,2,29,16
277,17,4,50,15.606060606060606,2,30,16
278,17,4,50,15.545454545454545,2,30,16
279,17,4,50,15.969696969696969,0,30,16
280,17,4,50,15.878787878787879,4,29,16
281,17,4,50,15.606060606060606,2,26,16
282,17,4,50,15.575757575757576,2,31,16
283,17,4,50,15.606060606060606,2,31,16
284,17,4,50,15.909090909090908,2,31,16
285,17,4,50,15.545454545454545,1,27,16
286,17,4,50,15.606060606060606,3,31,16
287,17,4,50,15.575757575757576,4,30,16
288,17,4,50,16,3,29,16
289,17,4,50,15.878787878787879,2,29,16
290,17,4,50,15.666666666666666,2,28,16
291,17,4,50,16,3,30,16
292,17,4,50,15.575757575757576,3,31,16
293,17,4,50,15.757575757575758,1,30,16
294,17,4,50,15.848484848484848,2,27,16
295,17,4,50,15.909090909090908,3,27,16
296,17,4,50,15.969696969696969,0,26,16
297,17,4,50,15.93939393939394,6,28,16
298,17,4,50,15.606060606060606,0,29,16
299,17,4,50,15.636363636363637,2,30,16
300,17,4,50,15.93939393939394,4,29,16
301,17,4,50,15.727272727272727,4,29,16
302,17,4,50,15.515151515151516,4,27,16
303,17,4,50,15.93939393939394,2,28,16
304,17,4,50,15.757575757575758,1,28,16
305,17,4,50,15.666666666666666,0,31,16
306,17,4,50,15.606060606060606,2,31,16
307,17,4,50,15.727272727272727,5,28,16
308,17,4,50,15.727272727272727,6,25,16
309,17,4,50,15.696969696969697,2,30,16
310,17,4,50,15.636363636363637,4,30,16
311,17,4,50,15.818181818181818,5,30,16
312,17,4,50,15.909090909090908,3,28,16
313,17,4,50,16,4,29,16
314,17,4,50,15.545454545454545,2,28,16
315,17,4,50,15.93939393939394,0,30,16
316,17,4,50,15.666666666666666,4,29,16
317,17,4,50,15.545454545454545,3,28,16
318,17,4,50,15.666666666666666,2,31,16
319,17,4,50,15.606060606060606,0,29,16
320,17,4,50,15.575757575757576,3,27,16
321,17,4,50,15.787878787878787,2,32,16
322,17,4,50,15.818181818181818,3,29,16
323,17,4,50,15.606060606060606,1,32,16
324,17,4,50,15.636363636363637,3,30,16
325,17,4,50,15.606060606060606,4,27,16
326,17,4,50,15.909090909090908,4,29,16
327,17,4,50,15.666666666666666,2,26,16
328,17,4,50,15.909090909090908,2,28,16
329,17,4,50,15.666666666666666,4,30,16
330,17,4,50,15.909090909090908,2,30,16
331,17,4,50,15.757575757575758,0,31,16
332,17,4,50,15.575757575757576,2,28,16
333,17,4,50,15.606060606060606,1,26,16
334,17,4,50,15.666666666666666,4,28,16
335,17,4,50,15.727272727272727,3,31,16
336,17,4,50,15.848484848484848,2,30,16
337,17,4,50,15.666666666666666,6,29,16
338,17,4,50,15.878787878787879,1,29,16
339,17,4,50,15.515151515151516,2,29,16
340,17,4,50,15.545454545454545,4,30,16
341,17,4,50,15.606060606060606,3,30,16
342,17,4,50,15.575757575757576,0,31,16
343,17,4,50,15.848484848484848,2,29,16
344,17,4,50,15.848484848484848,2,27,16
345,17,4,50,15.878787878787879,3,27,16
346,17,4,50,16,3,25,16
347,17,4,50,16,1,30,16
348,17,4,50,15.575757575757576,2,30,16
349,17,4,50,16,4,31,16
350,17,4,50,15.93939393939394,1,29,16
351,17,4,50,15.909090909090908,2,28,16
352,17,4,50,15.515151515151516,3,27,16
353,17,4,50,15.909090909090908,0,29,16
354,17,4,50,15.575757575757576,4,30,16
355,17,4,50,15.93939393939394,2,32,16
356,17,4,50,15.848484848484848,2,28,16
357,17,4,50,15.606060606060606,5,30,16
358,17,4,50,15.909090909090908,7,29,16
359,17,4,50,15.93939393939394,0,29,16
360,17,4,50,15.636363636363637,0,31,16
361,17,4,50,15.636363636363637,2,31,16
362,17,4,50,15.93939393939394,7,26,16
363,17,4,50,15.545454545454545,2,29,16
364,17,4,50,15.575757575757576,2,30,16
365,17,4,50,15.727272727272727,4,28,16
366,17,4,50,15.575757575757576,3,32,16
367,17,4,50,15.969696969696969,4,29,16
368,17,4,50,15.757575757575758,3,31,16
369,17,4,50,15.969696969696969,2,29,16
370,17,4,50,15.878787878787879,2,26,16
371,17,4,50,15.727272727272727,1,31,16
372,17,4,50,15.969696969696969,1,27,16
373,17,4,50,16,2,24,16
374,17,4,50,15.636363636363637,0,29,16
375,17,4,50,15.878787878787879,1,30,16
376,17,4,50,15.575757575757576,3,30,16
377,17,4,50,15.696969696969697,4,29,16
378,17,4,50,15.606060606060606,4,29,16
379,17,4,50,15.515151515151516,2,31,16
380,17,4,50,15.969696969696969,0,30,16
381,17,4,50,15.666666666666666,1,30,16
382,17,4,50,15.909090909090908,3,31,16
383,17,4,50,15.666666666666666,5,30,16
384,17,4,50,15.787878787878787,3,31,16
385,17,4,50,15.696969696969697,3,28,16
386,17,4,50,15.909090909090908,1,30,16
387,17,4,50,15.575757575757576,2,27,16
388,17,4,50,15.848484848484848,2,28,16
389,17,4,50,15.727272727272727,2,30,16
390,17,4,50,15.727272727272727,6,30,16
391,17,4,50,15.606060606060606,2,28,16
392,17,4,50,15.787878787878787,4,29,16
393,17,4,50,15.696969696969697,2,31,16
394,17,4,50,16,3,25,16
395,17,4,50,15.757575757575758,0,27,16
396,17,4,50,15.545454545454545,0,30,16
397,17,4,50,15.848484848484848,1,27,16
398,17,4,50,15.818181818181818,1,28,16
399,17,4,50,15.515151515151516,3,27,16
400,17,4,50,15.878787878787879,1,30,16
401,17,4,50,15.545454545454545,5,27,16
402,17,4,50,15.575757575757576,0,27,16
403,17,4,50,15.636363636363637,1,31,16
404,17,4,50,15.545454545454545,3,27,16
405,17,4,50,15.575757575757576,2,27,16
406,17,4,50,15.818181818181818,5,30,16
407,17,4,50,15.909090909090908,0,27,16
408,17,4,50,15.606060606060606,4,31,16
409,17,4,50,15.787878787878787,2,32,16
410,17,4,50,15.878787878787879,3,29,16
411,17,4,50,15.666666666666666,4,28,16
412,17,4,50,16,4,30,16
413,17,4,50,15.787878787878787,1,31,16
414,17,4,50,15.545454545454545,1,27,16
415,17,4,50,15.606060606060606,4,24,16
416,17,4,50,15.727272727272727,5,30,16
417,17,4,50,15.93939393939394,1,28,16
418,17,4,50,15.696969696969697,7,27,16
419,17,4,50,15.515151515151516,1,32,16
420,17,4,50,15.969696969696969,1,26,16
421,17,4,50,15.818181818181818,1,29,16
422,17,4,50,15.666666666666666,4,28,16
423,17,4,50,15.727272727272727,4,27,16
424,17,4,50,15.818181818181818,2,30,16
425,17,4,50,16,2,27,16
426,17,4,50,16,2,30,16
427,17,4,50,15.515151515151516,2,30,16
428,17,4,50,15.909090909090908,2,29,16
429,17,4,50,15.666666666666666,1,30,16
430,17,4,50,15.818181818181818,7,29,16
431,17,4,50,15.909090909090908,0,27,16
432,17,4,50,15.575757575757576,3,28,16
433,17,4,50,15.818181818181818,2,30,16
434,17,4,50,16,2,30,16
435,17,4,50,15.848484848484848,3,29,16
436,17,4,50,15.636363636363637,1,30,16
437,17,4,50,15.787878787878787,0,31,16
438,17,4,50,15.787878787878787,3,31,16
439,17,4,50,15.909090909090908,1,28,16
440,17,4,50,15.848484848484848,4,28,16
441,17,4,50,15.727272727272727,3,31,16
442,17,4,50,15.515151515151516,4,29,16
443,17,4,50,15.636363636363637,2,27,16
444,17,4,50,15.969696969696969,2,30,16
445,17,4,50,15.575757575757576,4,27,16
446,17,4,50,15.727272727272727,2,30,16
447,17,4,50,15.727272727272727,0,29,16
448,17,4,50,16,2,30,16
449,17,4,50,15.727272727272727,4,29,16
450,17,4,50,15.575757575757576,1,31,16
451,17,4,50,15.878787878787879,1,31,16
452,17,4,50,15.878787878787879,1,27,16
453,17,4,50,15.666666666666666,2,30,16
454,17,4,50,15.848484848484848,0,28,16
455,17,4,50,15.636363636363637,1,29,16
456,17,4,50,15.757575757575758,2,28,16
457,17,4,50,15.93939393939394,3,28,16
458,17,4,50,15.727272727272727,3,28,16
459,17,4,50,15.818181818181818,3,26,16
460,17,4,50,15.757575757575758,1,30,16
461,17,4,50,16,4,31,16
462,17,4,50,15.575757575757576,1,27,16
463,17,4,50,15.848484848484848,1,32,16
464,17,4,50,15.696969696969697,2,31,16
465,17,4,50,15.787878787878787,1,29,16
466,17,4,50,15.818181818181818,1,28,16
467,17,4,50,15.545454545454545,0,26,16
468,17,4,50,15.666666666666666,4,27,16
469,17,4,50,15.545454545454545,2,28,16
470,17,4,50,15.696969696969697,1,31,16
471,17,4,50,15.696969696969697,2,28,16
472,17,4,50,15.515151515151516,3,29,16
473,17,4,50,16,4,28,16
474,17,4,50,15.515151515151516,4,28,16
475,17,4,50,15.727272727272727,0,28,16
476,17,4,50,15.696969696969697,1,28,16
477,17,4,50,15.666666666666666,4,29,16
478,17,4,50,15.636363636363637,2,31,16
479,17,4,50,15.878787878787879,0,28,16
480,17,4,50,15.878787878787879,2,30,16
481,17,4,50,15.757575757575758,4,31,16
482,17,4,50,15.848484848484848,2,32,16
483,17,4,50,15.93939393939394,2,27,16
484,17,4,50,15.757575757575758,1,31,16
485,17,4,50,15.606060606060606,3,31,16
486,17,4,50,15.696969696969697,4,29,16
487,17,4,50,15.575757575757576,3,25,16
488,17,4,50,15.606060606060606,0,30,16
489,17,4,50,15.818181818181818,1,32,16
490,17,4,50,15.606060606060606,1,27,16
491,17,4,50,15.93939393939394,1,30,16
492,17,4,50,15.878787878787879,1,27,16
493,17,4,50,15.575757575757576,3,27,16
494,17,4,50,15.515151515151516,3,28,16
495,17,4,50,15.727272727272727,4,30,16
496,17,4,50,15.757575757575758,1,30,16
497,17,4,50,15.727272727272727,4,29,16
498,17,4,50,15.818181818181818,3,27,16
499,17,4,50,15.696969696969697,1,27,16
500,17,4,50,15.909090909090908,3,30,16
501,17,4,50,15.848484848484848,3,26,16
502,17,4,50,15.848484848484848,1,31,16
503,17,4,50,15.696969696969697,2,28,16
504,17,4,50,15.757575757575758,4,30,16
505,17,4,50,16,3,27,16
506,17,4,50,15.515151515151516,4,28,16
507,17,4,50,15.909090909090908,3,31,16
508,17,4,50,15.727272727272727,4,30,16
509,17,4,50,15.787878787878787,3,26,16
510,17,4,50,15.909090909090908,2,29,16
511,17,4,50,15.818181818181818,2,31,16
512,17,4,50,15.757575757575758,0,28,16
513,17,4,50,15.787878787878787,1,32,16
514,17,4,50,16,4,25,16
515,17,4,50,15.787878787878787,3,30,16
516,17,4,50,15.787878787878787,1,29,16
517,17,4,50,15.545454545454545,0,29,16
518,17,4,50,15.757575757575758,1,30,16
519,17,4,50,15.848484848484848,5,30,16
520,17,4,50,15.787878787878787,1,31,16
521,17,4,50,15.909090909090908,2,29,16
522,17,4,50,15.848484848484848,0,29,16
523,17,4,50,15.545454545454545,3,28,16
524,17,4,50,15.878787878787879,3,32,16
525,17,4,50,15.696969696969697,2,26,16
526,17,4,50,15.878787878787879,5,28,16
527,17,4,50,15.545454545454545,0,30,16
528,17,4,50,15.515151515151516,2,32,16
529,17,4,50,15.696969696969697,2,26,16
530,17,4,50,15.545454545454545,3,31,16
531,17,4,50,15.93939393939394,3,27,16
532,17,4,50,15.878787878787879,0,29,16
533,17,4,50,15.757575757575758,3,30,16
534,17,4,50,15.727272727272727,3,29,16
535,17,4,50,15.666666666666666,0,29,16
536,17,4,50,15.848484848484848,3,29,16
537,17,4,50,15.909090909090908,4,29,16
538,17,4,50,15.727272727272727,1,31,16
539,17,4,50,15.666666666666666,2,30,16
540,17,4,50,15.575757575757576,5,27,16
541,17,4,50,15.969696969696969,5,30,16
542,17,4,50,15.787878787878787,3,29,16
543,17,4,50,15.606060606060606,3,29,16
544,17,4,50,15.757575757575758,1,29,16
545,17,4,50,15.575757575757576,2,31,16
546,17,4,50,15.515151515151516,3,30,16
547,17,4,50,15.848484848484848,4,27,16
548,17,4,50,15.787878787878787,3,28,16
549,17,4,50,15.666666666666666,3,29,16
550,17,4,50,15.666666666666666,3,30,16
551,17,4,50,15.696969696969697,0,25,16
552,17,4,50,15.606060606060606,1,31,16
553,17,4,50,15.606060606060606,2,29,16
554,17,4,50,15.515151515151516,2,29,16
555,17,4,50,15.787878787878787,3,29,16
556,17,4,50,15.909090909090908,1,30,16
557,17,4,50,15.93939393939394,4,30,16
558,17,4,50,15.545454545454545,2,26,16
559,17,4,50,15.575757575757576,1,28,16
560,17,4,50,15.909090909090908,4,30,16
561,17,4,50,15.787878787878787,2,29,16
562,17,4,50,15.969696969696969,3,29,16
563,17,4,50,15.878787878787879,2,31,16
564,17,4,50,15.818181818181818,3,26,16
565,17,4,50,15.696969696969697,1,29,16
566,17,4,50,15.848484848484848,5,25,16
567,17,4,50,15.818181818181818,4,26,16
568,17,4,50,15.848484848484848,6,25,16
569,17,4,50,15.696969696969697,3,27,16
570,17,4,50,16,4,27,16
571,17,4,50,15.878787878787879,1,31,16
572,17,4,50,15.666666666666666,3,30,16
573,17,4,50,15.818181818181818,3,28,16
574,17,4,50,16,3,26,16
575,17,4,50,15.93939393939394,4,29,16
576,17,4,50,16,2,31,16
577,17,4,50,15.93939393939394,0,28,16
578,17,4,50,15.606060606060606,2,29,16
579,17,4,50,15.545454545454545,1,28,16
580,17,4,50,16,4,32,16
581,17,4,50,15.848484848484848,3,26,16
582,17,4,50,15.545454545454545,2,27,16
583,17,4,50,15.545454545454545,4,30,16
584,17,4,50,15.606060606060606,0,30,16
585,17,4,50,16,0,31,16
586,17,4,50,15.909090909090908,6,31,16
587,17,4,50,15.545454545454545,3,28,16
588,17,4,50,16,2,29,16
589,17,4,50,15.606060606060606,3,30,16
590,17,4,50,15.727272727272727,2,28,16
591,17,4,50,15.93939393939394,0,28,16
592,17,4,50,16,5,30,16
593,17,4,50,15.757575757575758,4,29,16
594,17,4,50,15.545454545454545,2,31,16
595,17,4,50,15.878787878787879,6,27,16
596,17,4,50,15.757575757575758,3,31,16
597,17,4,50,15.575757575757576,1,30,16
598,17,4,50,15.606060606060606,0,30,16
599,17,4,50,16,2,26,16
600,17,4,50,15.696969696969697,2,30,16
601,17,4,50,15.696969696969697,1,31,16
602,17,4,50,15.787878787878787,3,29,16
603,17,4,50,15.878787878787879,5,26,16
604,17,4,50,15.909090909090908,7,27,16
605,17,4,50,15.787878787878787,1,31,16
606,17,4,50,15.666666666666666,0,29,16
607,17,4,50,15.545454545454545,4,29,16
608,17,4,50,15.848484848484848,0,31,16
609,17,4,50,15.575757575757576,0,31,16
610,17,4,50,15.545454545454545,4,26,16
611,17,4,50,15.575757575757576,3,32,16
612,17,4,50,15.515151515151516,4,25,16
613,17,4,50,15.606060606060606,1,27,16
614,17,4,50,15.818181818181818,2,29,16
615,17,4,50,15.93939393939394,1,27,16
616,17,4,50,15.757575757575758,5,27,16
617,17,4,50,15.666666666666666,4,29,16
618,17,4,50,15.93939393939394,0,29,16
619,17,4,50,15.878787878787879,3,30,16
620,17,4,50,15.727272727272727,2,30,16
621,17,4,50,15.696969696969697,7,29,16
622,17,4,50,15.848484848484848,1,28,16
623,17,4,50,15.575757575757576,4,27,16
624,17,4,50,15.818181818181818,1,32,16
625,17,4,50,15.696969696969697,4,30,16
626,17,4,50,16,1,30,16
627,17,4,50,15.787878787878787,2,27,16
628,17,4,50,15.93939393939394,1,26,16
629,17,4,50,15.787878787878787,3,29,16
630,17,4,50,15.636363636363637,0,29,16
631,17,4,50,15.787878787878787,0,32,16
632,17,4,50,15.545454545454545,3,26,16
633,17,4,50,15.606060606060606,4,28,16
634,17,4,50,15.636363636363637,0,31,16
635,17,4,50,15.848484848484848,4,27,16
636,17,4,50,15.666666666666666,3,27,16
637,17,4,50,15.545454545454545,0,31,16
638,17,4,50,15.515151515151516,1,26,16
639,17,4,50,15.575757575757576,6,28,16
640,17,4,50,15.606060606060606,2,30,16
641,17,4,50,15.727272727272727,0,31,16
